scope,n,x,y,pearson,spearman
task_nonzero:code_generation,100,noise_corrected_drift,abs_repeated_pass_rate_change,0.4842182055755205,0.3780682695467499
task_nonzero:code_generation,100,mean_cross_similarity,harmful_correctness_drop,-0.22039538754594765,-0.3615893111589914
task_nonzero:code_generation,100,noise_corrected_drift,harmful_correctness_drop,0.10654428768150288,0.1759125205137888
task:factual_qa,125,strength_edits,mean_cross_similarity,-0.1889125040270591,-0.437337389861496
task:factual_qa,125,strength_edits,noise_corrected_drift,0.24424968006967135,0.3819726678106324
task:factual_qa,125,strength_edits,abs_repeated_pass_rate_change,0.12231285792041953,0.07539562582398948
task:factual_qa,125,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8581137508589501,-0.27351046993353123
task:factual_qa,125,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8452795772775497,-0.2729998921747295
task:factual_qa,125,noise_corrected_drift,abs_repeated_pass_rate_change,0.8638418729099421,0.18989272589371042
task:factual_qa,125,mean_cross_similarity,harmful_correctness_drop,-0.8173641278082022,-0.2734925365846654
task:factual_qa,125,noise_corrected_drift,harmful_correctness_drop,0.7063165562086485,0.18760721351251547
task_nonzero:factual_qa,100,strength_edits,mean_cross_similarity,-0.10427249689430124,-0.09487471421880281
task_nonzero:factual_qa,100,strength_edits,noise_corrected_drift,0.19817025132344404,0.2427669617712353
task_nonzero:factual_qa,100,strength_edits,abs_repeated_pass_rate_change,0.10025832080835537,0.02883476527711897
task_nonzero:factual_qa,100,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8627650847055467,-0.2976412847412133
task_nonzero:factual_qa,100,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8495679208237253,-0.2974195786547182
task_nonzero:factual_qa,100,noise_corrected_drift,abs_repeated_pass_rate_change,0.8649938669884587,0.1895760627998883
task_nonzero:factual_qa,100,mean_cross_similarity,harmful_correctness_drop,-0.8200988757481589,-0.29761060481692
task_nonzero:factual_qa,100,noise_corrected_drift,harmful_correctness_drop,0.7045964045836477,0.18642981638178832
task:long_factual_qa,125,strength_edits,mean_cross_similarity,-0.3164666019918721,-0.534852888431818
task:long_factual_qa,125,strength_edits,noise_corrected_drift,0.3002020944882068,0.4196503988427388
task:long_factual_qa,125,strength_edits,abs_repeated_pass_rate_change,0.2961554723368297,0.37989563157760675
task:long_factual_qa,125,mean_cross_similarity,abs_repeated_pass_rate_change,-0.3898655910996704,-0.5527481744104544
task:long_factual_qa,125,mean_paired_similarity,abs_repeated_pass_rate_change,-0.43799330441747486,-0.558848953431017
task:long_factual_qa,125,noise_corrected_drift,abs_repeated_pass_rate_change,0.3435265185682456,0.38050875050887095
task:long_factual_qa,125,mean_cross_similarity,harmful_correctness_drop,-0.2763023519603918,-0.3549085243763373
task:long_factual_qa,125,noise_corrected_drift,harmful_correctness_drop,0.2000875148300948,0.30400258652884804
task_nonzero:long_factual_qa,100,strength_edits,mean_cross_similarity,-0.05330747285046712,-0.08459018589620781
task_nonzero:long_factual_qa,100,strength_edits,noise_corrected_drift,0.21701393379870845,0.17564809241312634
task_nonzero:long_factual_qa,100,strength_edits,abs_repeated_pass_rate_change,0.13737617779529446,0.12045485913981634
task_nonzero:long_factual_qa,100,mean_cross_similarity,abs_repeated_pass_rate_change,-0.25709806254327294,-0.3888821067020977
task_nonzero:long_factual_qa,100,mean_paired_similarity,abs_repeated_pass_rate_change,-0.31713997357411816,-0.4009883635922618
task_nonzero:long_factual_qa,100,noise_corrected_drift,abs_repeated_pass_rate_change,0.2886541102775788,0.24934067657898726
task_nonzero:long_factual_qa,100,mean_cross_similarity,harmful_correctness_drop,-0.1615196364514244,-0.23705317148939503
task_nonzero:long_factual_qa,100,noise_corrected_drift,harmful_correctness_drop,0.14672083788446016,0.22509467191391308
task:math_reasoning,125,strength_edits,mean_cross_similarity,-0.3369745813608164,-0.4977059544500908
task:math_reasoning,125,strength_edits,noise_corrected_drift,0.17993466349212944,0.270751771831324
task:math_reasoning,125,strength_edits,abs_repeated_pass_rate_change,0.27925148557396956,0.3003464864637221
task:math_reasoning,125,mean_cross_similarity,abs_repeated_pass_rate_change,-0.09847409377499236,-0.2349977550945594
task:math_reasoning,125,mean_paired_similarity,abs_repeated_pass_rate_change,-0.14676622360247824,-0.27102255002765174
task:math_reasoning,125,noise_corrected_drift,abs_repeated_pass_rate_change,0.10023485965720001,0.19133705982947777
task:math_reasoning,125,mean_cross_similarity,harmful_correctness_drop,-0.1942338802671989,-0.21668607082192443
task:math_reasoning,125,noise_corrected_drift,harmful_correctness_drop,0.1421812479968033,0.15534508154199383
task_nonzero:math_reasoning,100,strength_edits,mean_cross_similarity,-0.031047640359176423,-0.01146460394930289
task_nonzero:math_reasoning,100,strength_edits,noise_corrected_drift,0.10377829594650383,-0.016492917297411598
task_nonzero:math_reasoning,100,strength_edits,abs_repeated_pass_rate_change,0.1356843413620096,0.06774890676069442
task_nonzero:math_reasoning,100,mean_cross_similarity,abs_repeated_pass_rate_change,0.12195197561943126,0.0461686570366073
task_nonzero:math_reasoning,100,mean_paired_similarity,abs_repeated_pass_rate_change,0.0626621781453249,-0.007787248387483742
task_nonzero:math_reasoning,100,noise_corrected_drift,abs_repeated_pass_rate_change,0.04689841746923492,0.04668245936935647
task_nonzero:math_reasoning,100,mean_cross_similarity,harmful_correctness_drop,0.008311330113346003,0.02592435633456167
task_nonzero:math_reasoning,100,noise_corrected_drift,harmful_correctness_drop,0.08946752754062678,0.020036927940949734
