case_id,task,dataset,perturbation,version,sample_idx,prompt,output,reference_answer,correct
promptrobust_pdr_paraphrase_squad_02,factual_qa,SQuAD V2,paraphrase,perturbed,1,"Using only the passage below, provide a concise answer to the question. If the passage does not contain the answer, say unanswerable.

Passage: The Normans (Norman: Nourmands; French: Normands; Latin: Normanni) were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. They were descended from Norse (""Norman"" comes from ""Norseman"") raiders and pirates from Denmark, Iceland and Norway who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. The distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th century, and it continued to evolve over the succeeding centuries.

Question: When were the Normans in Normandy?",In the 10th and 11th centuries.,10th and 11th centuries | in the 10th and 11th centuries | 10th and 11th centuries | 10th and 11th centuries,0
promptrobust_pdr_paraphrase_squad_02,factual_qa,SQuAD V2,paraphrase,perturbed,2,"Using only the passage below, provide a concise answer to the question. If the passage does not contain the answer, say unanswerable.

Passage: The Normans (Norman: Nourmands; French: Normands; Latin: Normanni) were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. They were descended from Norse (""Norman"" comes from ""Norseman"") raiders and pirates from Denmark, Iceland and Norway who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. The distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th century, and it continued to evolve over the succeeding centuries.

Question: When were the Normans in Normandy?",In the 10th and 11th centuries.,10th and 11th centuries | in the 10th and 11th centuries | 10th and 11th centuries | 10th and 11th centuries,0
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,original,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2+x-6} \), we need to determine where the denominator is equal to zero, since vertical asymptotes occur at the values of \( x \) that make the denominator undefined.

1. First, we factor the quadratic expression in the denominator:
   \[
   x^2 + x - 6
   \]
   We look for two numbers that multiply to \(-6\) and add to \(1\). The numbers \(3\) and \(-2\) satisfy these conditions. Thus, we can factor the expression as:
   \[
   x^2 + x - 6 = (x + 3)(x - 2)
   \]

2. Next, we set the factored form of the denominator equal to zero to find the values of \( x \) that create vertical asymptotes:
   \[
   (x + 3)(x - 2) = 0
   \]
   This gives us two equations to solve:
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]

3. Therefore, the vertical asymptotes occur at \( x = -3 \) and \( x = 2 \).

In conclusion, the graph of \( y = \frac{2}{x^2+x-6} \) has:

2 vertical asymptotes.",2,0
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,original,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we need to determine where the denominator is equal to zero, as vertical asymptotes occur at these points.

First, we factor the quadratic expression in the denominator:

\[
x^2 + x - 6
\]

We look for two numbers that multiply to \(-6\) and add to \(1\). These numbers are \(3\) and \(-2\). Thus, we can factor the quadratic as follows:

\[
x^2 + x - 6 = (x + 3)(x - 2)
\]

Next, we set the factored expression equal to zero to find the values of \(x\) that cause the denominator to be zero:

\[
(x + 3)(x - 2) = 0
\]

Setting each factor to zero gives:

\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]
\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]

Therefore, the function has vertical asymptotes at \(x = -3\) and \(x = 2\).

Since there are two distinct values where the denominator is zero, the graph of \(y = \frac{2}{x^2 + x - 6}\) has two vertical asymptotes.

Thus, the final answer is:

2",2,0
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,original,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator is equal to zero, as vertical asymptotes occur at these points (provided the numerator is not also zero).

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

Thus, the function has vertical asymptotes at \( x = 2 \) and \( x = -3 \).

4. Count the number of vertical asymptotes:
   There are two values of \( x \) that lead to vertical asymptotes.

The final answer is:
2",2,0
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,perturbed,0,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2 + x - 6} \), we first need to identify the values of \( x \) that make the denominator zero, since vertical asymptotes occur where the function is undefined, which typically happens at these points.

1. Start by factoring the denominator \( x^2 + x - 6 \). We need to find two numbers that multiply to \(-6\) (the constant term) and add to \(1\) (the coefficient of \(x\)). The numbers \(3\) and \(-2\) satisfy these conditions.

   Thus, we can factor the quadratic expression as follows:
   \[
   x^2 + x - 6 = (x + 3)(x - 2)
   \]

2. Next, we set the factored expression equal to zero to find the points where the function is undefined:
   \[
   (x + 3)(x - 2) = 0
   \]

   This gives us the equations:
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]

3. The function \( y = \frac{2}{x^2 + x - 6} \) will have vertical asymptotes at \( x = -3 \) and \( x = 2 \) because the denominator becomes zero at these points, and the numerator does not equal zero at these points.

4. Therefore, we conclude that there are two vertical asymptotes.

Final answer: \( 2 \)",2,1
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,perturbed,1,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2 + x - 6} \), we need to find the points where the denominator is equal to zero, as vertical asymptotes occur at these points provided the numerator is not also zero at these points.

1. **Set the denominator equal to zero**:
   \[
   x^2 + x - 6 = 0
   \]

2. **Factor the quadratic equation**:
   We look for two numbers that multiply to \(-6\) (the constant term) and add up to \(1\) (the coefficient of \(x\)). The numbers \(3\) and \(-2\) work because:
   \[
   3 \times (-2) = -6 \quad \text{and} \quad 3 + (-2) = 1
   \]
   Thus, we can factor the quadratic as:
   \[
   (x + 3)(x - 2) = 0
   \]

3. **Find the roots**:
   Setting each factor to zero gives us:
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]

4. **Check if the numerator is zero at these points**:
   The numerator of the function is \(2\), which is not zero at either \(x = -3\) or \(x = 2\). Since the numerator does not equal zero at these points, both points are indeed vertical asymptotes.

5. **Conclusion**:
   Since we found two distinct points where the denominator is zero and the numerator is non-zero, we conclude that the graph of \(y = \frac{2}{x^2 + x - 6}\) has two vertical asymptotes.

The final answer is:
\[
\boxed{2}
\]",2,1
promptrobust_pdr_paraphrase_math_01,math_reasoning,MATH,paraphrase,perturbed,2,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2 + x - 6} \), we need to analyze the denominator of the function, as vertical asymptotes occur where the denominator is equal to zero, provided that the numerator is not also zero at those points.

First, we will set the denominator equal to zero and solve for \( x \):

\[
x^2 + x - 6 = 0
\]

Next, we will factor the quadratic expression. We are looking for two numbers that multiply to \(-6\) (the constant term) and add to \(1\) (the coefficient of \(x\)). These numbers are \(3\) and \(-2\). Thus, we can factor the quadratic as follows:

\[
(x + 3)(x - 2) = 0
\]

Now we can set each factor equal to zero:

1. \( x + 3 = 0 \) leads to \( x = -3 \)
2. \( x - 2 = 0 \) leads to \( x = 2 \)

These values \( x = -3 \) and \( x = 2 \) are where the denominator is zero. We now check the numerator:

The numerator is \( 2 \), which is a constant and is never zero. Therefore, there are no cancellations at the points where the denominator is zero.

Since both \( x = -3 \) and \( x = 2 \) do not make the numerator zero, both of these points correspond to vertical asymptotes.

Thus, the function \( y = \frac{2}{x^2 + x - 6} \) has two vertical asymptotes.

Final answer: The graph has 2 vertical asymptotes.",2,0
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,original,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of \( 30 \):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of \( 20 \):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \( 36 \) and \( 26 \):

\[
\text{Positive difference} = |36 - 26| = 10
\]

Thus, the final answer is:

10",10,0
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,original,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:

10",10,0
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,original,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To find the positive difference between \(120\%\) of \(30\) and \(130\%\) of \(20\), we first calculate each percentage.

1. Calculate \(120\%\) of \(30\):
   \[
   120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
   \]

2. Calculate \(130\%\) of \(20\):
   \[
   130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
   \]

3. Now, find the positive difference between \(36\) and \(26\):
   \[
   \text{Positive difference} = 36 - 26 = 10
   \]

The final answer is:
\[
10
\]",10,0
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,perturbed,0,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we first need to calculate \( 120\% \) of \( 30 \) and \( 130\% \) of \( 20 \).

1. **Calculate \( 120\% \) of \( 30 \)**:
   \[
   120\% \text{ can be written as } \frac{120}{100} = 1.2
   \]
   Therefore,
   \[
   120\% \text{ of } 30 = 1.2 \times 30 = 36
   \]

2. **Calculate \( 130\% \) of \( 20 \)**:
   \[
   130\% \text{ can be written as } \frac{130}{100} = 1.3
   \]
   Therefore,
   \[
   130\% \text{ of } 20 = 1.3 \times 20 = 26
   \]

3. **Find the positive difference between \( 36 \) and \( 26 \)**:
   \[
   \text{Positive difference} = |36 - 26| = 10
   \]

Thus, the final answer is:
\[
\boxed{10}
\]",10,1
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,perturbed,1,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we need to calculate \(120\%\) of \(30\) and \(130\%\) of \(20\), and then find the positive difference between these two results.

1. **Calculate \(120\%\) of \(30\)**:
   \[
   120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
   \]

2. **Calculate \(130\%\) of \(20\)**:
   \[
   130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
   \]

3. **Find the positive difference between the two results**:
   We need to find the positive difference between \(36\) and \(26\):
   \[
   |36 - 26| = |10| = 10
   \]

Thus, the positive difference between \(120\%\) of \(30\) and \(130\%\) of \(20\) is \(\boxed{10}\).",10,1
promptrobust_pdr_paraphrase_math_02,math_reasoning,MATH,paraphrase,perturbed,2,"Work through the following math problem carefully. Explain the reasoning, then state the final answer at the end.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we need to calculate \(120\%\) of \(30\) and \(130\%\) of \(20\), and then find the positive difference between the two results.

First, we calculate \(120\%\) of \(30\):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36.
\]

Next, we calculate \(130\%\) of \(20\):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26.
\]

Now, we find the positive difference between \(36\) and \(26\):
\[
\text{Positive difference} = 36 - 26 = 10.
\]

Thus, the final answer is:
\[
\boxed{10}.
\]",10,1
