scope,n,x,y,pearson,spearman
task_nonzero:code_generation,8,mean_cross_similarity,abs_repeated_pass_rate_change,,
task_nonzero:code_generation,8,mean_paired_similarity,abs_repeated_pass_rate_change,,
task_nonzero:code_generation,8,noise_corrected_drift,abs_repeated_pass_rate_change,,
task_nonzero:code_generation,8,mean_cross_similarity,harmful_correctness_drop,,
task_nonzero:code_generation,8,noise_corrected_drift,harmful_correctness_drop,,
task:factual_qa,10,strength_edits,mean_cross_similarity,-0.21654983108807882,-0.28122049591070253
task:factual_qa,10,strength_edits,noise_corrected_drift,0.2601184006160159,0.045643546458763846
task:factual_qa,10,strength_edits,abs_repeated_pass_rate_change,0.21650635094610968,0.28867513459481287
task:factual_qa,10,mean_cross_similarity,abs_repeated_pass_rate_change,-0.9999999649223683,-0.8856148855400954
task:factual_qa,10,mean_paired_similarity,abs_repeated_pass_rate_change,-0.9999999649223683,-0.8856148855400954
task:factual_qa,10,noise_corrected_drift,abs_repeated_pass_rate_change,0.607766941132537,0.43920523057894156
task:factual_qa,10,mean_cross_similarity,harmful_correctness_drop,-0.9999999649223683,-0.8856148855400954
task:factual_qa,10,noise_corrected_drift,harmful_correctness_drop,0.6077669411325372,0.43920523057894156
task_nonzero:factual_qa,8,strength_edits,mean_cross_similarity,-5.388255986294125e-05,0.14907119849998599
task_nonzero:factual_qa,8,strength_edits,noise_corrected_drift,0.15215131395524412,-0.253546276418555
task_nonzero:factual_qa,8,strength_edits,abs_repeated_pass_rate_change,0.0,0.0
task_nonzero:factual_qa,8,mean_cross_similarity,abs_repeated_pass_rate_change,-0.999999957914877,-0.8888888888888888
task_nonzero:factual_qa,8,mean_paired_similarity,abs_repeated_pass_rate_change,-0.999999957914877,-0.8888888888888888
task_nonzero:factual_qa,8,noise_corrected_drift,abs_repeated_pass_rate_change,0.5705028109439556,0.3779644730092272
task_nonzero:factual_qa,8,mean_cross_similarity,harmful_correctness_drop,-0.9999999579148768,-0.8888888888888888
task_nonzero:factual_qa,8,noise_corrected_drift,harmful_correctness_drop,0.5705028109439555,0.3779644730092272
task:math_reasoning,10,strength_edits,mean_cross_similarity,-0.7650598648475436,-0.8889566369846307
task:math_reasoning,10,strength_edits,noise_corrected_drift,0.6277832863841527,0.8509008509012764
task:math_reasoning,10,strength_edits,abs_repeated_pass_rate_change,0.3608439182435161,0.33541019662496846
task:math_reasoning,10,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6546523531851869,-0.44172610429938614
task:math_reasoning,10,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6338963573348235,-0.44172610429938614
task:math_reasoning,10,noise_corrected_drift,abs_repeated_pass_rate_change,0.6068811634704623,0.32657805469206225
task:math_reasoning,10,mean_cross_similarity,harmful_correctness_drop,-0.6546523531851869,-0.570265948512201
task:math_reasoning,10,noise_corrected_drift,harmful_correctness_drop,0.6068811634704623,0.4766031238193982
task_nonzero:math_reasoning,8,strength_edits,mean_cross_similarity,-0.6633437670762313,-0.7807200583588266
task_nonzero:math_reasoning,8,strength_edits,noise_corrected_drift,0.5800938501148564,0.8099531445617965
task_nonzero:math_reasoning,8,strength_edits,abs_repeated_pass_rate_change,0.1865009616480627,0.05270462766947299
task_nonzero:math_reasoning,8,mean_cross_similarity,abs_repeated_pass_rate_change,-0.5899574543610054,-0.20573779994945587
task_nonzero:math_reasoning,8,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5495246640294608,-0.20573779994945587
task_nonzero:math_reasoning,8,noise_corrected_drift,abs_repeated_pass_rate_change,0.5566135901888831,0.14229426304616102
task_nonzero:math_reasoning,8,mean_cross_similarity,harmful_correctness_drop,-0.5899574543610054,-0.4364357804719848
task_nonzero:math_reasoning,8,noise_corrected_drift,harmful_correctness_drop,0.5566135901888831,0.3841749099639162
