scope,n,x,y,pearson,spearman
task:math_reasoning,60,strength_edits,noise_corrected_drift,0.2962562989566757,0.3520436453818157
task:math_reasoning,60,strength_edits,abs_repeated_pass_rate_change,0.2351511272173258,0.3275852158649572
task:math_reasoning,60,mean_cross_similarity,abs_repeated_pass_rate_change,0.002140789562464123,-0.047552152379460776
task:math_reasoning,60,mean_paired_similarity,abs_repeated_pass_rate_change,0.00604100754360964,-0.06083737426653645
task:math_reasoning,60,noise_corrected_drift,abs_repeated_pass_rate_change,0.3972278701255498,0.3083285167255544
task:math_reasoning,60,mean_cross_similarity,harmful_correctness_drop,-0.02039850695403759,-0.050258778968703705
task:math_reasoning,60,noise_corrected_drift,harmful_correctness_drop,0.21320118934504975,0.29563550634623453
task_nonzero:math_reasoning,48,strength_edits,mean_cross_similarity,-0.045022202648225935,0.0026901556326953905
task_nonzero:math_reasoning,48,strength_edits,noise_corrected_drift,0.25658451921374203,0.16525013012599304
task_nonzero:math_reasoning,48,strength_edits,abs_repeated_pass_rate_change,0.07867183938373667,0.08806488624014994
task_nonzero:math_reasoning,48,mean_cross_similarity,abs_repeated_pass_rate_change,0.28974509288438616,0.32593484576707915
task_nonzero:math_reasoning,48,mean_paired_similarity,abs_repeated_pass_rate_change,0.27956589494893685,0.3085485213217637
task_nonzero:math_reasoning,48,noise_corrected_drift,abs_repeated_pass_rate_change,0.3717587138098732,0.22606485825541306
task_nonzero:math_reasoning,48,mean_cross_similarity,harmful_correctness_drop,0.2122870323639979,0.20513126922552052
task_nonzero:math_reasoning,48,noise_corrected_drift,harmful_correctness_drop,0.1799416716688647,0.22540924663980577
