case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_reordering_squad_05,factual_qa,SQuAD V2,reordering,2.278288269930151e-05,0.0,0.0,0.0,2.278288269930151e-05,2.278288269930151e-05
fourtask_formatting_squad_05,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_squad_05,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_05,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_06,factual_qa,SQuAD V2,paraphrase,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_reordering_squad_06,factual_qa,SQuAD V2,reordering,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_formatting_squad_06,factual_qa,SQuAD V2,formatting,1.1102230246251565e-16,3.4510404508155307e-07,1.1102230246251565e-16,1.7255202259628769e-07,1.7255202259628769e-07,0.0
fourtask_context_injection_squad_06,factual_qa,SQuAD V2,context_injection,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_surface_noise_squad_06,factual_qa,SQuAD V2,surface_noise,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_paraphrase_squad_07,factual_qa,SQuAD V2,paraphrase,0.0,0.0,8.87425100069746e-05,4.43712550034873e-05,4.43712550034873e-05,0.0
fourtask_reordering_squad_07,factual_qa,SQuAD V2,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_squad_07,factual_qa,SQuAD V2,formatting,0.0,0.0,2.8831061101482664e-07,1.4415530550741332e-07,1.4415530550741332e-07,0.0
fourtask_context_injection_squad_07,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_07,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_08,factual_qa,SQuAD V2,paraphrase,0.5303398350862584,0.34964717202039786,0.22528329358372381,0.2874652328020608,0.250560287934825,0.0
fourtask_reordering_squad_08,factual_qa,SQuAD V2,reordering,0.0,0.349640895154246,0.349640895154246,0.349640895154246,0.2913674126285383,0.0
fourtask_formatting_squad_08,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_squad_08,factual_qa,SQuAD V2,context_injection,0.524461342731369,0.349640895154246,0.0,0.174820447577123,0.174820447577123,0.0
fourtask_surface_noise_squad_08,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_reordering_squad_09,factual_qa,SQuAD V2,reordering,7.063064253465257e-07,2.220446049250313e-16,0.15899769054514568,0.07949884527257295,0.07948245524215532,0.0
fourtask_formatting_squad_09,factual_qa,SQuAD V2,formatting,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,0.23844595311361527,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.23844595311361527,0.23844595311361516
fourtask_surface_noise_squad_09,factual_qa,SQuAD V2,surface_noise,7.063064253465257e-07,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,7.063064253465257e-07,7.063064251799922e-07
fourtask_paraphrase_squad_10,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_squad_10,factual_qa,SQuAD V2,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_squad_10,factual_qa,SQuAD V2,formatting,0.0,0.0,3.567521216959098e-07,1.783760608479549e-07,1.783760608479549e-07,0.0
fourtask_context_injection_squad_10,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_10,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_math_01,math_reasoning,MATH,paraphrase,0.10147146578000588,0.035451459157496625,0.5383266449498848,0.2868890520536907,0.5919705628228475,0.30508151076915685
fourtask_reordering_math_01,math_reasoning,MATH,reordering,0.050019502841368024,0.054295429435286424,0.00021407663733915191,0.02725475303631279,0.048051937126617435,0.020797184090304646
fourtask_formatting_math_01,math_reasoning,MATH,formatting,0.051606116573348904,0.05877209758068935,0.0013635802195032243,0.03006783890009629,0.04535466247436526,0.01528682357426897
fourtask_context_injection_math_01,math_reasoning,MATH,context_injection,0.011791433082856018,1.1102230246251565e-16,0.03328637342679578,0.016643186713397946,0.03914553795375401,0.022502351240356062
fourtask_surface_noise_math_01,math_reasoning,MATH,surface_noise,0.01693600614931068,0.0365254668024001,0.00021407663733915191,0.018369771719869626,0.029490357723843244,0.011120586003973618
fourtask_paraphrase_math_02,math_reasoning,MATH,paraphrase,0.7493264302783718,0.003727650738927816,0.49955095351891454,0.25163930212892116,0.5003304144860521,0.24869111235713093
fourtask_reordering_math_02,math_reasoning,MATH,reordering,0.0,0.003727650738927816,0.0,0.001863825369463908,0.001863825369463908,0.0
fourtask_formatting_math_02,math_reasoning,MATH,formatting,0.05006737827326058,0.003727650738927816,0.03337825218217372,0.018552951460550766,0.03787621351307226,0.01932326205252149
fourtask_context_injection_math_02,math_reasoning,MATH,context_injection,0.05006737827326058,0.003727650738927816,0.10409644083252363,0.053912045785725726,0.1271714465205648,0.07325940073483908
fourtask_surface_noise_math_02,math_reasoning,MATH,surface_noise,0.005591476108391724,0.0,0.03768363586507958,0.01884181793253979,0.018552951460550766,0.0
fourtask_paraphrase_math_03,math_reasoning,MATH,paraphrase,0.006347265270165048,0.013659071805100101,0.34430431264886235,0.17898169222698124,0.1771344500997319,0.0
fourtask_reordering_math_03,math_reasoning,MATH,reordering,0.0166656434066903,0.012581433408924888,0.0049511720143904,0.008766302711657644,0.01627480573099882,0.007508503019341176
fourtask_formatting_math_03,math_reasoning,MATH,formatting,0.0001519115336900967,0.02749584553321031,0.011619335777039294,0.0195575906551248,0.019025785918979063,0.0
fourtask_context_injection_math_03,math_reasoning,MATH,context_injection,0.013378922399684301,0.014555908323806007,0.025789481351470005,0.020172694837638006,0.015502804720017527,0.0
fourtask_surface_noise_math_03,math_reasoning,MATH,surface_noise,0.01987867245135777,0.0179754489662504,0.0010240303096420063,0.009499739637946203,0.013787563274493831,0.0042878236365476285
fourtask_paraphrase_math_04,math_reasoning,MATH,paraphrase,0.10612584495529265,0.05364899850688246,0.10515884540977975,0.07940392195833111,0.10725624056987876,0.027852318611547647
fourtask_reordering_math_04,math_reasoning,MATH,reordering,0.08619868467322234,0.048875693078968364,0.05697883729075196,0.05292726518486016,0.056628174556575726,0.0037009093717155633
fourtask_formatting_math_04,math_reasoning,MATH,formatting,0.05222078722367396,0.03985335926375418,0.11121876223968581,0.07553606075172,0.08245680058333663,0.006920739831616632
fourtask_context_injection_math_04,math_reasoning,MATH,context_injection,0.03420992508421539,0.09593826659107159,0.07824143302254842,0.08708984980681,0.0721274837308224,0.0
fourtask_surface_noise_math_04,math_reasoning,MATH,surface_noise,0.07318708755813785,0.0922945249307225,0.0699839418545279,0.0811392333926252,0.08719788985708182,0.0060586564644566215
fourtask_paraphrase_math_05,math_reasoning,MATH,paraphrase,0.6850662368357175,0.009165551493371504,2.220446049250313e-16,0.004582775746685863,0.6945177276124663,0.6899349518657805
fourtask_reordering_math_05,math_reasoning,MATH,reordering,0.11937631185825248,0.045192369480217355,0.0,0.022596184740108678,0.11866336935585364,0.09606718461574497
fourtask_formatting_math_05,math_reasoning,MATH,formatting,0.0966147696523334,0.0894364489079491,0.11144216887914597,0.10043930889354755,0.08164348022231571,0.0
fourtask_context_injection_math_05,math_reasoning,MATH,context_injection,0.16873632420667006,0.08440813729514222,0.09179626573575612,0.08810220151544917,0.09595664946918447,0.0078544479537353
fourtask_surface_noise_math_05,math_reasoning,MATH,surface_noise,3.1848801951284145e-07,0.034051379927158565,0.0015393493257482849,0.017795364626453425,0.0306888123967654,0.012893447770311976
fourtask_paraphrase_math_06,math_reasoning,MATH,paraphrase,0.018206780179603754,0.038112780056090347,0.0021774540022666176,0.020145117029178483,0.01980692011655622,0.0
fourtask_reordering_math_06,math_reasoning,MATH,reordering,0.004421030593178665,0.010086476760291471,0.009381651442507652,0.009734064101399561,0.01028203066909302,0.0005479665676934586
fourtask_formatting_math_06,math_reasoning,MATH,formatting,0.015126227041055262,0.012137853453069244,0.0666918800001638,0.03941486672661652,0.03661583957078893,0.0
fourtask_context_injection_math_06,math_reasoning,MATH,context_injection,0.09161020241672913,0.04371693967808613,0.02053653515696041,0.03212673741752327,0.0905723344426406,0.05844559702511733
fourtask_surface_noise_math_06,math_reasoning,MATH,surface_noise,0.0032814293402466665,0.04244246976972051,0.026984217451300568,0.03471334361051054,0.027096381663419582,0.0
fourtask_paraphrase_math_07,math_reasoning,MATH,paraphrase,0.08226087445775232,0.06193271574741107,0.051888263451647244,0.05691048959952916,0.04594190593880346,0.0
fourtask_reordering_math_07,math_reasoning,MATH,reordering,0.0625456379026843,0.027856405781585325,0.011156826268658215,0.01950661602512177,0.07873200183483203,0.05922538580971026
fourtask_formatting_math_07,math_reasoning,MATH,formatting,0.07845920396531259,0.034631615091530045,0.02493928295817967,0.02978544902485486,0.07687123826875586,0.047085789243901
fourtask_context_injection_math_07,math_reasoning,MATH,context_injection,0.09680566948868374,0.05761586667268078,0.05330210642977192,0.05545898655122635,0.045020479120220766,0.0
fourtask_surface_noise_math_07,math_reasoning,MATH,surface_noise,0.01359010570875141,0.06964027078690664,0.006220814988320315,0.03793054288761348,0.0697587168789518,0.03182817399133832
fourtask_paraphrase_math_08,math_reasoning,MATH,paraphrase,0.06000542965840072,0.009715873844271491,0.13910214009167265,0.07440900696797208,0.10820991380166149,0.033800906833689415
fourtask_reordering_math_08,math_reasoning,MATH,reordering,0.12014833182906126,0.06439669910099788,0.04010747536619271,0.0522520872335953,0.06188959533058396,0.009637508096988663
fourtask_formatting_math_08,math_reasoning,MATH,formatting,0.003666293487168293,0.010656834181948996,0.02003751016556658,0.015347172173757789,0.012623954882578134,0.0
fourtask_context_injection_math_08,math_reasoning,MATH,context_injection,1.2647320333236678e-06,0.01736277100520478,0.010509140112259563,0.013935955558732172,0.012052901712470691,0.0
fourtask_surface_noise_math_08,math_reasoning,MATH,surface_noise,0.08534473997471581,0.06471066738883606,0.04063770711857021,0.05267418725370314,0.06297031197145248,0.010296124717749336
fourtask_paraphrase_math_09,math_reasoning,MATH,paraphrase,0.02924900763445104,0.03455740139921711,0.027968421913376413,0.031262911656296764,0.0340686513370729,0.0028057396807761384
fourtask_reordering_math_09,math_reasoning,MATH,reordering,0.04569819185669466,0.032454343559513744,0.04140538345010947,0.0369298635048116,0.036276838534585666,0.0
fourtask_formatting_math_09,math_reasoning,MATH,formatting,0.06325721770797144,0.056500982030007384,0.06454327815875138,0.06052213009437939,0.06213474325589822,0.0016126131615188319
fourtask_context_injection_math_09,math_reasoning,MATH,context_injection,0.04858429068636938,0.0440527615738443,0.04145234060920892,0.042752551091526605,0.04148236936814572,0.0
fourtask_surface_noise_math_09,math_reasoning,MATH,surface_noise,0.029154936686001554,0.0477079295930003,0.04772573323801995,0.04771683141551013,0.05354835449930742,0.005831523083797294
fourtask_paraphrase_math_10,math_reasoning,MATH,paraphrase,0.6242838045027366,0.15583159997679105,0.4308083582454964,0.2933199791111437,0.4849127298163591,0.19159275070521536
fourtask_reordering_math_10,math_reasoning,MATH,reordering,0.21438732023481544,0.005954732272595649,0.025136232456984042,0.015545482364789845,0.21770722141362406,0.20216173904883422
fourtask_formatting_math_10,math_reasoning,MATH,formatting,0.20976441607252083,0.15401708869663164,0.13176539441418086,0.14289124155540625,0.12378393854002816,0.0
fourtask_context_injection_math_10,math_reasoning,MATH,context_injection,0.14338680401877058,0.1393527547792073,0.10145540747855675,0.12040408112888203,0.1403538681031306,0.01994978697424858
fourtask_surface_noise_math_10,math_reasoning,MATH,surface_noise,0.21708748617437656,0.0774564570419739,0.04233492388250607,0.059895690462239984,0.18177696048875,0.12188127002651002
fourtask_paraphrase_humaneval_01,code_generation,HumanEval,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_humaneval_01,code_generation,HumanEval,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_humaneval_01,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_01,code_generation,HumanEval,context_injection,4.444930161717764e-07,1.5275114639834442e-07,0.000664964913131838,0.0003325588321391182,0.0003327107154294209,1.5188329030270875e-07
fourtask_surface_noise_humaneval_01,code_generation,HumanEval,surface_noise,0.0,0.0,1.5275114639834442e-07,7.637557319917221e-08,7.637557319917221e-08,0.0
fourtask_paraphrase_humaneval_02,code_generation,HumanEval,paraphrase,0.020774113309579567,0.013583622537791698,0.06276989220289038,0.03817675737034104,0.06352443286986391,0.025347675499522868
fourtask_reordering_humaneval_02,code_generation,HumanEval,reordering,5.7206317960134534e-05,0.01414072827569172,3.813754530675636e-05,0.007089432910499238,0.0070436768345051425,0.0
fourtask_formatting_humaneval_02,code_generation,HumanEval,formatting,0.020856494047550855,0.013797976471605633,2.220446049250313e-16,0.0068989882358029275,0.013454171424605218,0.006555183188802291
fourtask_context_injection_humaneval_02,code_generation,HumanEval,context_injection,0.0002701185745144219,0.012996189818308338,0.00017900799234001527,0.006587598905324177,0.006567685453456244,0.0
fourtask_surface_noise_humaneval_02,code_generation,HumanEval,surface_noise,0.0,0.013161184979147237,0.0,0.006580592489573618,0.013161184979147164,0.0065805924895735455
fourtask_paraphrase_humaneval_03,code_generation,HumanEval,paraphrase,5.475944577781888e-07,0.18296527088740988,0.0,0.09148263544370494,0.18301760739016673,0.09153497194646179
fourtask_reordering_humaneval_03,code_generation,HumanEval,reordering,0.2745261372880212,0.1830260290226621,0.18296527088740988,0.18299564995503598,0.15250752084647626,0.0
fourtask_formatting_humaneval_03,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_03,code_generation,HumanEval,context_injection,0.2744479063311148,0.18296527088740988,0.0,0.09148263544370494,0.09148263544370494,0.0
fourtask_surface_noise_humaneval_03,code_generation,HumanEval,surface_noise,0.2744479063311148,0.18296527088740988,0.0,0.09148263544370494,0.09148263544370494,0.0
fourtask_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,0.11700421570329689,2.220446049250313e-16,0.0007100754756810638,0.0003550377378406429,0.1181075822927556,0.11775254455491496
fourtask_reordering_humaneval_04,code_generation,HumanEval,reordering,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_formatting_humaneval_04,code_generation,HumanEval,formatting,2.220446049250313e-16,2.220446049250313e-16,0.0012913221819203329,0.0006456610909602775,0.0006456610909602775,0.0
fourtask_context_injection_humaneval_04,code_generation,HumanEval,context_injection,0.0019415037289334247,2.220446049250313e-16,0.0012905760755265543,0.0006452880377633882,0.0006474655450598998,2.1775072965116724e-06
fourtask_surface_noise_humaneval_04,code_generation,HumanEval,surface_noise,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_paraphrase_humaneval_05,code_generation,HumanEval,paraphrase,0.0,1.3531254509461613e-07,0.0,6.765627254730806e-08,6.765627254730806e-08,0.0
fourtask_reordering_humaneval_05,code_generation,HumanEval,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_humaneval_05,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_05,code_generation,HumanEval,context_injection,5.1608304429962e-07,1.3531254509461613e-07,0.0,6.765627254730806e-08,5.208089517427794e-07,4.5315267919547136e-07
fourtask_surface_noise_humaneval_05,code_generation,HumanEval,surface_noise,5.003414177418009e-07,0.0,3.3356094516120055e-07,1.6678047258060028e-07,3.3356094516120055e-07,1.6678047258060028e-07
fourtask_paraphrase_humaneval_06,code_generation,HumanEval,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_humaneval_06,code_generation,HumanEval,reordering,0.0,2.8590456454165764e-07,0.0,1.4295228227082882e-07,1.4295228227082882e-07,0.0
fourtask_formatting_humaneval_06,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_06,code_generation,HumanEval,context_injection,0.0,0.0,0.05468234747173787,0.027341173735868935,0.027341173735868935,0.0
fourtask_surface_noise_humaneval_06,code_generation,HumanEval,surface_noise,0.0008090787053575133,0.0,0.0005782783594554161,0.00028913917972770803,0.0005521006767146286,0.00026296149698692056
fourtask_paraphrase_humaneval_07,code_generation,HumanEval,paraphrase,0.0007282944943828307,0.00232170685733842,0.0011038544182338332,0.0017127806377861265,0.0016002399091993426,0.0
fourtask_reordering_humaneval_07,code_generation,HumanEval,reordering,0.003034484349087152,0.00222838580561772,0.00036964947882959603,0.001299017642223658,0.00236297248270582,0.001063954840482162
fourtask_formatting_humaneval_07,code_generation,HumanEval,formatting,0.0036120378727084734,0.0005170795525439864,0.0019149205256633328,0.0012160000391036596,0.0021614704456177267,0.0009454704065140671
fourtask_context_injection_humaneval_07,code_generation,HumanEval,context_injection,1.1598495199827141e-06,0.0019839907895204214,0.00038640725817074006,0.0011851990238455807,0.0020711607303919915,0.0008859617065464108
fourtask_surface_noise_humaneval_07,code_generation,HumanEval,surface_noise,1.1598495199827141e-06,0.002404707897838384,0.0,0.001202353948919192,0.0012120823669879988,9.728418068806867e-06
fourtask_paraphrase_humaneval_08,code_generation,HumanEval,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_humaneval_08,code_generation,HumanEval,reordering,6.018576197419634e-07,0.0,0.0,0.0,6.018576197419634e-07,6.018576197419634e-07
fourtask_formatting_humaneval_08,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_08,code_generation,HumanEval,context_injection,0.09300010477925502,0.0,0.0,0.0,0.09300010477925502,0.09300010477925502
fourtask_surface_noise_humaneval_08,code_generation,HumanEval,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_humaneval_09,code_generation,HumanEval,paraphrase,0.12110911605146801,0.08073941070097868,0.0004995739656041831,0.04061949233329143,0.08120108291789149,0.040581590584600064
fourtask_reordering_humaneval_09,code_generation,HumanEval,reordering,0.0007722090399934212,0.002002380779800935,0.0,0.0010011903899004675,0.0012249262505398262,0.0002237358606393587
fourtask_formatting_humaneval_09,code_generation,HumanEval,formatting,0.0007722090399934212,0.08073941070097868,0.0018120510176018456,0.04127573085929026,0.04126145398111877,0.0
fourtask_context_injection_humaneval_09,code_generation,HumanEval,context_injection,0.0007722090399934212,0.08320029003586271,0.0005148060266622808,0.041857548031262494,0.042088418425358376,0.000230870394095882
fourtask_surface_noise_humaneval_09,code_generation,HumanEval,surface_noise,0.0,0.0005148060266622808,0.0015549090585222174,0.001034857542592249,0.0010124127741310612,0.0
fourtask_paraphrase_humaneval_10,code_generation,HumanEval,paraphrase,0.0022253478188708486,3.0436399186169655e-07,0.0012634069828643864,0.000631855673428124,0.0037551119060661195,0.0031232562326379953
fourtask_reordering_humaneval_10,code_generation,HumanEval,reordering,4.6004384657294395e-07,0.0,0.0008526346413865552,0.0004263173206932776,0.0004268556884337767,5.383677404990905e-07
fourtask_formatting_humaneval_10,code_generation,HumanEval,formatting,4.5654598779254485e-07,0.0008545518684493677,0.0008523011920293181,0.0008534265302393429,0.0005690957033337071,0.0
fourtask_context_injection_humaneval_10,code_generation,HumanEval,context_injection,0.0036785617294314843,0.0030035696198712123,0.0014872433767398145,0.0022454064983055133,0.0019056667465849515,0.0
fourtask_surface_noise_humaneval_10,code_generation,HumanEval,surface_noise,0.0028084040305375035,0.0028706321980904357,0.0009223143272271509,0.0018964732626587932,0.0022789335688092605,0.0003824603061504672
fourtask_paraphrase_alpaca_01,open_ended_writing,Alpaca,paraphrase,0.04267085578233942,0.07045348632849686,0.07988368746536822,0.07516858689693254,0.07879761268804646,0.0036290257911139184
fourtask_reordering_alpaca_01,open_ended_writing,Alpaca,reordering,0.0317737981979449,0.0486996744865652,0.03659327384570706,0.042646474166136136,0.039626769488885806,0.0
fourtask_formatting_alpaca_01,open_ended_writing,Alpaca,formatting,0.0768548415778687,0.06052089245981392,0.00984131078778098,0.03518110162379745,0.06379924147500815,0.0286181398512107
fourtask_context_injection_alpaca_01,open_ended_writing,Alpaca,context_injection,0.1436853763906929,0.05309137497241464,0.05228592270074495,0.052688648836579796,0.10510763081424383,0.052418981977664036
fourtask_surface_noise_alpaca_01,open_ended_writing,Alpaca,surface_noise,0.0743355536335113,0.07072330799551851,0.021915841895876437,0.046319574945697474,0.050943329666602276,0.004623754720904802
fourtask_paraphrase_alpaca_02,open_ended_writing,Alpaca,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_alpaca_02,open_ended_writing,Alpaca,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_alpaca_02,open_ended_writing,Alpaca,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_alpaca_02,open_ended_writing,Alpaca,context_injection,4.981093977285411e-07,0.0,0.0,0.0,4.981093977285411e-07,4.981093977285411e-07
fourtask_surface_noise_alpaca_02,open_ended_writing,Alpaca,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_alpaca_03,open_ended_writing,Alpaca,paraphrase,0.16105778906280466,0.12734729642447987,0.08450747011098421,0.10592738326773204,0.1217336665021885,0.01580628323445646
fourtask_reordering_alpaca_03,open_ended_writing,Alpaca,reordering,0.10941858511126323,0.07387633643589371,0.0768999846133996,0.07538816052464666,0.13397440006069328,0.05858623953604662
fourtask_formatting_alpaca_03,open_ended_writing,Alpaca,formatting,0.08234490674925432,0.09521931197072142,0.011017070167763765,0.05311819106924259,0.09151895705503094,0.03840076598578834
fourtask_context_injection_alpaca_03,open_ended_writing,Alpaca,context_injection,0.13278162487157452,0.05615175893501897,0.02761845030936172,0.04188510462219035,0.10272540401827068,0.060840299396080336
fourtask_surface_noise_alpaca_03,open_ended_writing,Alpaca,surface_noise,0.1492042496177287,0.07188820648859728,0.0796704637544982,0.07577933512154775,0.13658962505206837,0.06081028993052062
fourtask_paraphrase_alpaca_04,open_ended_writing,Alpaca,paraphrase,0.04027701764981495,0.10361554853142678,0.06129234245465268,0.08245394549303973,0.07859923525718039,0.0
fourtask_reordering_alpaca_04,open_ended_writing,Alpaca,reordering,0.11452196065676756,0.0748924802949333,0.0628946994946548,0.06889358989479405,0.08773690671611094,0.01884331682131689
fourtask_formatting_alpaca_04,open_ended_writing,Alpaca,formatting,0.08060049206325848,0.08419018823548892,0.11868014858225806,0.10143516840887348,0.11234771534866869,0.010912546939795209
fourtask_context_injection_alpaca_04,open_ended_writing,Alpaca,context_injection,0.17133345346273643,0.11413755312377442,0.1790724098738158,0.1466049814987951,0.189146082469098,0.04254110097030289
fourtask_surface_noise_alpaca_04,open_ended_writing,Alpaca,surface_noise,0.0847472882269329,0.1018301513107824,0.07936474614163691,0.09059744872620965,0.07879405992807202,0.0
fourtask_paraphrase_alpaca_05,open_ended_writing,Alpaca,paraphrase,0.05372236232155092,0.22125738480608512,0.04438511503185061,0.13282124991896788,0.23586690740697924,0.10304565748801137
fourtask_reordering_alpaca_05,open_ended_writing,Alpaca,reordering,0.11546237692419703,0.22129092075931714,0.16294706115083732,0.19211899095507723,0.19100408902884294,0.0
fourtask_formatting_alpaca_05,open_ended_writing,Alpaca,formatting,0.12112717881924506,0.15243932709852526,0.14263722824723424,0.14753827767287975,0.15048308136816552,0.0029448036952857692
