scope,n,x,y,pearson,spearman
task:long_factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.09909430170704084,-0.44751196210713967
task:long_factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.07560127864864118,-0.4628273961783558
task:long_factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.14838762793584045,0.33124240243313263
task:long_factual_qa,50,mean_cross_similarity,harmful_correctness_drop,-0.01630135866052827,-0.30870261918640557
task:long_factual_qa,50,noise_corrected_drift,harmful_correctness_drop,-0.0516477091284695,0.2320742187377452
task_nonzero:long_factual_qa,40,strength_edits,mean_cross_similarity,0.07986123076431868,0.019370971105651492
task_nonzero:long_factual_qa,40,strength_edits,noise_corrected_drift,-0.07908906699157191,0.1251571180404756
task_nonzero:long_factual_qa,40,strength_edits,abs_repeated_pass_rate_change,-0.09527888259572194,-0.11303337263457613
task_nonzero:long_factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,0.05467384174044585,-0.14060822914898513
task_nonzero:long_factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,0.0710913517017089,-0.15917194254373943
task_nonzero:long_factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.10859771300860019,0.17144162339588437
task_nonzero:long_factual_qa,40,mean_cross_similarity,harmful_correctness_drop,0.16669134142518557,-0.019516074040661618
task_nonzero:long_factual_qa,40,noise_corrected_drift,harmful_correctness_drop,-0.11667881795904791,0.09973587158340587
task:math_reasoning,50,strength_edits,mean_cross_similarity,-0.3087781793376641,-0.48112585775147837
task:math_reasoning,50,strength_edits,noise_corrected_drift,0.10721845814857393,0.31426968052735443
task:math_reasoning,50,strength_edits,abs_repeated_pass_rate_change,0.22372322931097993,0.3844813161691019
task:math_reasoning,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.2119596214376399,-0.2595764150867325
task:math_reasoning,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.2097678154906145,-0.3551580814872897
task:math_reasoning,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.46769277307629764,0.5185862661268118
task:math_reasoning,50,mean_cross_similarity,harmful_correctness_drop,-0.17740622112961088,-0.26516666513459264
task:math_reasoning,50,noise_corrected_drift,harmful_correctness_drop,0.3682876325118618,0.45324710388668105
task_nonzero:math_reasoning,40,strength_edits,mean_cross_similarity,-0.0005222243444540275,0.02130806821621664
task_nonzero:math_reasoning,40,strength_edits,noise_corrected_drift,-0.057893093292078465,-0.00995037190209989
task_nonzero:math_reasoning,40,strength_edits,abs_repeated_pass_rate_change,0.009325048082403108,0.08120734342653141
task_nonzero:math_reasoning,40,mean_cross_similarity,abs_repeated_pass_rate_change,0.034284714746286464,0.06204867906601448
task_nonzero:math_reasoning,40,mean_paired_similarity,abs_repeated_pass_rate_change,0.01857076427499713,-0.08914035584131658
task_nonzero:math_reasoning,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.3995748536943012,0.3932477238940934
task_nonzero:math_reasoning,40,mean_cross_similarity,harmful_correctness_drop,0.06711216027794813,0.01084226335592312
task_nonzero:math_reasoning,40,noise_corrected_drift,harmful_correctness_drop,0.28903899555942525,0.3274803137816666
