base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,4,4,0.008240289864616815,0.008302733257360972,0.008271511560988893,0.007522786834080721,0.0,0.9924772131659193,0.9896136188305396,1.0,1.0,0.0,0.0,0.0,1.0,0.9523809523809523,0.04761904761904767,0.04761904761904767,0.04761904761904767,1,1
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,5,5,0.008240289864616815,0.027768311957955188,0.018004300911286002,0.0165771216461138,0.0,0.9834228783538862,0.9855789749314703,1.0,1.0,0.0,0.0,0.0,1.0,0.9523809523809523,0.04761904761904767,0.04761904761904767,0.04761904761904767,1,1
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,1,1,0.0007679289935624093,0.005384864386765405,0.0030763966901639073,0.002901438642880628,0.0,0.9970985613571194,0.9971666581615487,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,2,2,0.0007679289935624093,0.0007203030000127638,0.0007441159967875866,0.000665625679660479,0.0,0.9993343743203396,0.9995345827021359,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,3,3,0.0007679289935624093,0.0011595865873497517,0.0009637577904560806,0.0009186536247265398,0.0,0.9990813463752735,0.9991725695559673,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,4,4,0.0007679289935624093,0.001227561109818846,0.0009977450516906277,0.0009105803938117921,0.0,0.9990894196061882,0.9992637489219459,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,5,5,0.0007679289935624093,0.0027317962683297927,0.001749862630946101,0.0016822393546398473,0.0,0.9983177606453602,0.9984420035362706,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0,0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,1,1,0.008960408758403168,0.013968365950883984,0.011464387354643576,0.01423554297229236,0.0027711556176487837,0.9857644570277077,0.9861502499333872,0.7,0.9,-0.20000000000000007,0.20000000000000007,-0.2857142857142858,0.7,0.8333333333333334,-0.13333333333333341,0.13333333333333341,-0.1904761904761906,0,1
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,2,2,0.008960408758403168,0.020044892336791558,0.014502650547597362,0.013683012091171965,0.0,0.986316987908828,0.9868112544561872,0.7,0.7,0.0,0.0,0.0,0.7,0.7999999999999999,-0.09999999999999998,0.09999999999999998,-0.14285714285714282,0,1
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,3,3,0.008960408758403168,0.011169660399016826,0.010065034578709997,0.012171994848941504,0.002106960270231507,0.9878280051510585,0.9881643980499385,0.7,0.7,0.0,0.0,0.0,0.7,0.7666666666666666,-0.06666666666666665,0.06666666666666665,-0.09523809523809522,0,1
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,4,4,0.008960408758403168,0.01692095144937374,0.012940680103888453,0.020899599093943025,0.007958918990054572,0.979100400906057,0.9786310490203703,0.7,0.7,0.0,0.0,0.0,0.7,0.9,-0.20000000000000007,0.20000000000000007,-0.2857142857142858,0,1
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,5,5,0.008960408758403168,0.016726411102084948,0.012843409930244059,0.02189880776471335,0.009055397834469292,0.9781011922352867,0.9792129138322905,0.7,1.0,-0.30000000000000004,0.30000000000000004,-0.42857142857142866,0.7,0.9,-0.20000000000000007,0.20000000000000007,-0.2857142857142858,0,1
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,1,1,0.009359356311725131,0.01383334890648491,0.01159635260910502,0.011141761937142189,0.0,0.9888582380628578,0.9882364648661138,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,2,2,0.009359254732828948,0.023702109049197784,0.016530681891013366,0.02080614368881966,0.0042754617978062945,0.9791938563111804,0.9793101172289914,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,3,3,0.009359356311725131,0.009877030369740783,0.009618193340732956,0.008333381027430272,0.0,0.9916666189725697,0.9926543292111002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,4,4,0.009359356311725131,0.013508164730611671,0.011433760521168401,0.011088977443648698,0.0,0.9889110225563513,0.9889920718146986,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_longfact_05,long_factual_qa,LongFactQA-Stress-Decoy,context_injection,5,5,0.009359356311725131,0.01004792676191324,0.009703641536819185,0.008852000961511829,0.0,0.9911479990384882,0.989915072888896,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
