scope,n,x,y,pearson,spearman
task:math_reasoning,25,noise_corrected_drift,abs_repeated_pass_rate_change,0.4939183088564979,0.24371860871348314
task:math_reasoning,25,mean_cross_similarity,harmful_correctness_drop,0.06640444820021393,0.062009735796723295
task:math_reasoning,25,noise_corrected_drift,harmful_correctness_drop,0.29037501177253405,0.23397206502872084
task_nonzero:math_reasoning,20,strength_edits,mean_cross_similarity,-0.2475124185639087,-0.3102266937317925
task_nonzero:math_reasoning,20,strength_edits,noise_corrected_drift,0.32157775857024057,0.28210976821983985
task_nonzero:math_reasoning,20,strength_edits,abs_repeated_pass_rate_change,0.14545016754306234,0.11497171397173862
task_nonzero:math_reasoning,20,mean_cross_similarity,abs_repeated_pass_rate_change,0.454855014075509,0.5151942567507638
task_nonzero:math_reasoning,20,mean_paired_similarity,abs_repeated_pass_rate_change,0.4604922058868999,0.5284043658982194
task_nonzero:math_reasoning,20,noise_corrected_drift,abs_repeated_pass_rate_change,0.44955515738767504,0.1918177846152978
task_nonzero:math_reasoning,20,mean_cross_similarity,harmful_correctness_drop,0.3959576415332504,0.40904020477014286
task_nonzero:math_reasoning,20,noise_corrected_drift,harmful_correctness_drop,0.22884277530553665,0.15998600716916597
