scope,n,x,y,pearson,spearman
task_nonzero:long_factual_qa,40,strength_edits,abs_repeated_pass_rate_change,0.1701588277084939,0.1536299307449118
task_nonzero:long_factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.5937948898461816,-0.5481042001785262
task_nonzero:long_factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5868980443387042,-0.5512120074991261
task_nonzero:long_factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.5276764906613297,0.24781888473854166
task_nonzero:long_factual_qa,40,mean_cross_similarity,harmful_correctness_drop,-0.15253076346753083,0.05144564275863681
task_nonzero:long_factual_qa,40,noise_corrected_drift,harmful_correctness_drop,0.22769220609755714,0.04959419249120819
task:math_reasoning,50,strength_edits,mean_cross_similarity,-0.4315941724130959,-0.5736122189552391
task:math_reasoning,50,strength_edits,noise_corrected_drift,0.0878623804482671,0.25503405056340755
task:math_reasoning,50,strength_edits,abs_repeated_pass_rate_change,0.3649981975442157,0.3907694634415137
task:math_reasoning,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.305456801275986,-0.3843603973727786
task:math_reasoning,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.2916992917820709,-0.32572618374806056
task:math_reasoning,50,noise_corrected_drift,abs_repeated_pass_rate_change,-0.1093780707314918,0.0020701800262581424
task:math_reasoning,50,mean_cross_similarity,harmful_correctness_drop,-0.15484566433307353,-0.14802320718676293
task:math_reasoning,50,noise_corrected_drift,harmful_correctness_drop,-0.13787423422358924,-0.02967424063992802
task_nonzero:math_reasoning,40,strength_edits,mean_cross_similarity,-0.05218582006965202,-0.16077906017690738
task_nonzero:math_reasoning,40,strength_edits,noise_corrected_drift,-0.04718774495573426,0.022967628561139874
task_nonzero:math_reasoning,40,strength_edits,abs_repeated_pass_rate_change,0.24575005824143775,0.24038372937742186
task_nonzero:math_reasoning,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.10669692118272511,-0.22304260838194917
task_nonzero:math_reasoning,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.0886553172045815,-0.1374614359570354
task_nonzero:math_reasoning,40,noise_corrected_drift,abs_repeated_pass_rate_change,-0.20049284889957675,-0.14231784973158598
task_nonzero:math_reasoning,40,mean_cross_similarity,harmful_correctness_drop,0.017177626151743737,0.005414351022802625
task_nonzero:math_reasoning,40,noise_corrected_drift,harmful_correctness_drop,-0.20051150632133888,-0.13144992178696432
