case_id,task,dataset,perturbation,clean_single_correct,perturbed_single_correct,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_sampling_pdr,correctness_sample_noise
promptrobust_pdr_surface_noise_humaneval_06,code_generation,HumanEval,surface_noise,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_paraphrase_humaneval_07,code_generation,HumanEval,paraphrase,1,1,0.0,1,1,0.0,0.0
promptrobust_pdr_reordering_humaneval_07,code_generation,HumanEval,reordering,1,1,0.0,1,1,0.0,0.0
promptrobust_pdr_formatting_humaneval_07,code_generation,HumanEval,formatting,1,1,0.0,1,1,0.0,0.0
promptrobust_pdr_context_injection_humaneval_07,code_generation,HumanEval,context_injection,1,1,0.0,1,1,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_07,code_generation,HumanEval,surface_noise,1,1,0.0,1,1,0.0,0.0
promptrobust_pdr_paraphrase_humaneval_08,code_generation,HumanEval,paraphrase,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_reordering_humaneval_08,code_generation,HumanEval,reordering,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_formatting_humaneval_08,code_generation,HumanEval,formatting,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_context_injection_humaneval_08,code_generation,HumanEval,context_injection,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_08,code_generation,HumanEval,surface_noise,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_paraphrase_humaneval_09,code_generation,HumanEval,paraphrase,0,1,0.0,0.3333333333333333,1,-2.0000000000000004,0.23570226039551584
promptrobust_pdr_reordering_humaneval_09,code_generation,HumanEval,reordering,0,1,0.0,0.6666666666666666,1,-0.5000000000000001,0.23570226039551584
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,1,0,1.0,1,0,1.0,0.0
promptrobust_pdr_context_injection_humaneval_09,code_generation,HumanEval,context_injection,1,0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.4714045207910317
promptrobust_pdr_surface_noise_humaneval_09,code_generation,HumanEval,surface_noise,1,0,1.0,1,0,1.0,0.0
promptrobust_pdr_paraphrase_humaneval_10,code_generation,HumanEval,paraphrase,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_reordering_humaneval_10,code_generation,HumanEval,reordering,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_formatting_humaneval_10,code_generation,HumanEval,formatting,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_context_injection_humaneval_10,code_generation,HumanEval,context_injection,0,0,0.0,0,0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_10,code_generation,HumanEval,surface_noise,0,0,0.0,0,0,0.0,0.0
