scope,n,x,y,pearson,spearman
task:factual_qa,50,strength_edits,noise_corrected_drift,0.18585248687808026,0.37874458627058927
task:factual_qa,50,strength_edits,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,harmful_correctness_drop,,
task:factual_qa,50,noise_corrected_drift,harmful_correctness_drop,,
task_nonzero:factual_qa,40,strength_edits,mean_cross_similarity,-0.04038230847789047,-0.10514134711370542
task_nonzero:factual_qa,40,strength_edits,noise_corrected_drift,0.11786540101200506,0.2929520362147839
task_nonzero:factual_qa,40,strength_edits,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,harmful_correctness_drop,,
task_nonzero:factual_qa,40,noise_corrected_drift,harmful_correctness_drop,,
task:long_factual_qa,50,strength_edits,mean_cross_similarity,-0.260225088055996,-0.5076910891610692
task:long_factual_qa,50,strength_edits,noise_corrected_drift,0.13895820386799426,0.5332756498257742
task:long_factual_qa,50,strength_edits,abs_repeated_pass_rate_change,0.14292753796566335,0.24190894178659944
task:long_factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.13007241919963136,-0.28762987595948997
task:long_factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.10596404098565573,-0.2764261992258319
task:long_factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.2485334956574669,0.4050837561402465
task:long_factual_qa,50,mean_cross_similarity,harmful_correctness_drop,0.019772480914767045,0.006197971413638376
task:long_factual_qa,50,noise_corrected_drift,harmful_correctness_drop,-0.08858039897556001,0.20417524528526948
task_nonzero:long_factual_qa,40,strength_edits,mean_cross_similarity,-0.03660798231527011,-0.030993553769042385
task_nonzero:long_factual_qa,40,strength_edits,noise_corrected_drift,0.027202823876971503,0.237200200689716
task_nonzero:long_factual_qa,40,strength_edits,abs_repeated_pass_rate_change,-0.06407209152769135,-0.13877121608473064
task_nonzero:long_factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,0.03556868166548236,0.03713104875382014
task_nonzero:long_factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,0.05928365630951893,0.05134527835489191
task_nonzero:long_factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.18540462673295238,0.1950513528465109
task_nonzero:long_factual_qa,40,mean_cross_similarity,harmful_correctness_drop,0.1830736481905163,0.32692504768668296
task_nonzero:long_factual_qa,40,noise_corrected_drift,harmful_correctness_drop,-0.169427810864919,0.018304719220312946
task:math_reasoning,50,strength_edits,mean_cross_similarity,-0.44786428373940845,-0.5657410392783233
task:math_reasoning,50,strength_edits,noise_corrected_drift,0.21349305132535726,0.5269308733139448
task:math_reasoning,50,strength_edits,abs_repeated_pass_rate_change,-0.0399196030388862,0.14946665159088698
task:math_reasoning,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.4713803570400879,-0.5471394970404599
task:math_reasoning,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.4634183446064531,-0.5483467048365576
task:math_reasoning,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.38700606298753126,0.24146708631026076
task:math_reasoning,50,mean_cross_similarity,harmful_correctness_drop,0.009836691924346679,0.055660729037174284
task:math_reasoning,50,noise_corrected_drift,harmful_correctness_drop,-0.07030043711072351,-0.07238719841186107
task_nonzero:math_reasoning,40,strength_edits,mean_cross_similarity,-0.1101428161460674,-0.14528228329238618
task_nonzero:math_reasoning,40,strength_edits,noise_corrected_drift,0.10898642891207942,0.3273274913189332
task_nonzero:math_reasoning,40,strength_edits,abs_repeated_pass_rate_change,-0.30190504244207084,-0.20154773033528753
task_nonzero:math_reasoning,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.31508393978891147,-0.40271974499399293
task_nonzero:math_reasoning,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.3082167825167774,-0.3998729505330407
task_nonzero:math_reasoning,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.3325921940832613,0.11463999622559395
task_nonzero:math_reasoning,40,mean_cross_similarity,harmful_correctness_drop,0.14755280705162743,0.20145172295207023
task_nonzero:math_reasoning,40,noise_corrected_drift,harmful_correctness_drop,-0.10340653149939148,-0.1402174864581408
