scope,n,x,y,pearson,spearman
task_nonzero:code_generation,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6819511621990325,-0.5315522103016496
task_nonzero:code_generation,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6868498655963187,-0.5379541148391817
task_nonzero:code_generation,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.3669577751661805,0.25153680944570544
task_nonzero:code_generation,40,mean_cross_similarity,harmful_correctness_drop,-0.21008032608538482,-0.2011699969482159
task_nonzero:code_generation,40,noise_corrected_drift,harmful_correctness_drop,0.054730036226213606,0.23248481633125886
task:factual_qa,50,strength_edits,mean_cross_similarity,-0.27720920733413806,-0.40283806174961956
task:factual_qa,50,strength_edits,noise_corrected_drift,0.39525040701058944,0.4432185443533332
task:factual_qa,50,strength_edits,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,harmful_correctness_drop,,
task:factual_qa,50,noise_corrected_drift,harmful_correctness_drop,,
task_nonzero:factual_qa,40,strength_edits,mean_cross_similarity,-0.18366230335698414,-0.06951103339081878
task_nonzero:factual_qa,40,strength_edits,noise_corrected_drift,0.3573332369859541,0.3160972227668853
task_nonzero:factual_qa,40,strength_edits,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,harmful_correctness_drop,,
task_nonzero:factual_qa,40,noise_corrected_drift,harmful_correctness_drop,,
task:long_factual_qa,50,strength_edits,mean_cross_similarity,-0.5310080938215267,-0.6178876046378905
task:long_factual_qa,50,strength_edits,noise_corrected_drift,0.4715062054770742,0.5114989613713504
task:long_factual_qa,50,strength_edits,abs_repeated_pass_rate_change,0.38627243926042976,0.42985996146636746
task:long_factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.36871637009174296,-0.7012363563639531
task:long_factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.37437908443434803,-0.6910957346755635
task:long_factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.3299000491330745,0.6513055864105141
task:long_factual_qa,50,mean_cross_similarity,harmful_correctness_drop,-0.12494881106887865,-0.4462539417819631
task:long_factual_qa,50,noise_corrected_drift,harmful_correctness_drop,-0.012161961433218273,0.4976771603828444
task_nonzero:long_factual_qa,40,strength_edits,mean_cross_similarity,-0.3875842751925477,-0.24794843015233908
task_nonzero:long_factual_qa,40,strength_edits,noise_corrected_drift,0.42545889243404716,0.22451047801907276
task_nonzero:long_factual_qa,40,strength_edits,abs_repeated_pass_rate_change,0.22045171425085652,0.05367194826595869
task_nonzero:long_factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.22886617690346817,-0.527022107675348
task_nonzero:long_factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.23105430538837624,-0.502920486897512
task_nonzero:long_factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.2672155854013677,0.5424843048711727
task_nonzero:long_factual_qa,40,mean_cross_similarity,harmful_correctness_drop,0.0169908264460083,-0.336006299011313
task_nonzero:long_factual_qa,40,noise_corrected_drift,harmful_correctness_drop,-0.08950268796851787,0.39355146323672835
task:math_reasoning,50,strength_edits,mean_cross_similarity,-0.3087775692957032,-0.47522247299379156
task:math_reasoning,50,strength_edits,noise_corrected_drift,0.41802323613295506,0.47156791666897346
task:math_reasoning,50,strength_edits,abs_repeated_pass_rate_change,0.11226827987756233,0.2242787029308885
task:math_reasoning,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.24595086681215375,-0.21018250398137361
task:math_reasoning,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.2477923379062569,-0.20829281209523018
task:math_reasoning,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.20361267953801981,0.2731018990831187
task:math_reasoning,50,mean_cross_similarity,harmful_correctness_drop,-0.24043814949145256,-0.21854863376622155
task:math_reasoning,50,noise_corrected_drift,harmful_correctness_drop,0.031047920581453316,0.13041921264413972
task_nonzero:math_reasoning,40,strength_edits,mean_cross_similarity,0.041448815969264134,0.03293065087960754
task_nonzero:math_reasoning,40,strength_edits,noise_corrected_drift,0.33418855647937623,0.324611778926064
task_nonzero:math_reasoning,40,strength_edits,abs_repeated_pass_rate_change,-0.050295569076954545,0.0022783240433277697
task_nonzero:math_reasoning,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.08514294575665014,-0.016329339208666926
task_nonzero:math_reasoning,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.09138996757879395,-0.012909004644689394
task_nonzero:math_reasoning,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.1350855712901893,0.18024056613538658
task_nonzero:math_reasoning,40,mean_cross_similarity,harmful_correctness_drop,-0.1486308650008029,-0.11114630069587655
task_nonzero:math_reasoning,40,noise_corrected_drift,harmful_correctness_drop,-0.025836070989012482,0.052379398887462944
