case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_formatting_math_02,math_reasoning,MATH,formatting,0.06554893919833482,0.021788368633579507,0.06823290551727075,0.04501063707542513,0.040271559489347825,0.0
fourtask_context_injection_math_02,math_reasoning,MATH,context_injection,0.048317225091680016,0.02691822493371554,0.03492407357133046,0.030921149252523,0.028437526702069227,0.0
fourtask_surface_noise_math_02,math_reasoning,MATH,surface_noise,0.01274006864341204,0.016412305051865233,0.038293549861130906,0.027352927456498068,0.024392369881603822,0.0
fourtask_paraphrase_humaneval_01,code_generation,HumanEval,paraphrase,0.09653475960188329,0.060323051593910194,0.0,0.030161525796955097,0.05359846933600528,0.023436943539050185
fourtask_reordering_humaneval_01,code_generation,HumanEval,reordering,0.02017374677371475,0.060323051593910194,0.042840432270755034,0.051581741932332614,0.03662935537419005,0.0
fourtask_formatting_humaneval_01,code_generation,HumanEval,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_01,code_generation,HumanEval,context_injection,0.09652637330152669,0.06435650640125552,0.12654479137926802,0.09545064889026178,0.08950815727808699,0.0
fourtask_surface_noise_humaneval_01,code_generation,HumanEval,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_humaneval_02,code_generation,HumanEval,paraphrase,0.0170139732797685,0.004871333190298495,0.017914603713171367,0.01139296845173493,0.011572206815500467,0.00017923836376553676
fourtask_reordering_humaneval_02,code_generation,HumanEval,reordering,0.03035956269969642,0.01677454912267684,0.002311194143523173,0.009542871633100006,0.013963081301275623,0.004420209668175617
fourtask_formatting_humaneval_02,code_generation,HumanEval,formatting,0.025730910627233317,0.014009556070915178,0.012214554153003801,0.01311205511195949,0.013715009721031013,0.0006029546090715234
fourtask_context_injection_humaneval_02,code_generation,HumanEval,context_injection,0.01356097471221418,0.01387921243596176,0.006898943581370183,0.010389078008665972,0.010366882054644052,0.0
fourtask_surface_noise_humaneval_02,code_generation,HumanEval,surface_noise,0.008738837056463167,0.011257779607013574,0.0006867166554099802,0.005972248131211777,0.005799296369905431,0.0
fourtask_paraphrase_alpaca_01,open_ended_writing,Alpaca,paraphrase,0.05563375772964385,0.08121241509805699,0.022677026597019572,0.05194472084753828,0.06944470628665703,0.017499985439118744
fourtask_reordering_alpaca_01,open_ended_writing,Alpaca,reordering,0.09045729166918393,0.1460727710237566,0.09933034612480925,0.12270155857428292,0.11529527393304212,0.0
fourtask_formatting_alpaca_01,open_ended_writing,Alpaca,formatting,0.12416757277919876,0.04048548350583495,0.03599109634733444,0.03823828992658469,0.10533952867894897,0.06710123875236428
fourtask_context_injection_alpaca_01,open_ended_writing,Alpaca,context_injection,0.11509794888424563,0.03679002850774915,0.08437130755355778,0.06058066803065346,0.1342778242033326,0.07369715617267913
fourtask_surface_noise_alpaca_01,open_ended_writing,Alpaca,surface_noise,0.08075842685906953,0.05147071808595075,0.004495861021728609,0.02798328955383968,0.060081518059467105,0.03209822850562742
fourtask_paraphrase_alpaca_02,open_ended_writing,Alpaca,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_alpaca_02,open_ended_writing,Alpaca,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_alpaca_02,open_ended_writing,Alpaca,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_alpaca_02,open_ended_writing,Alpaca,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_alpaca_02,open_ended_writing,Alpaca,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
