scope,n,x,y,pearson,spearman
task:code_generation,30,mean_paired_similarity,abs_repeated_pass_rate_change,-0.7818484784456002,-0.4707147304882401
task:code_generation,30,noise_corrected_drift,abs_repeated_pass_rate_change,0.7278798468059379,0.33031013984096835
task:code_generation,30,mean_cross_similarity,harmful_correctness_drop,-0.8349034661264922,-0.43456751013313155
task:code_generation,30,noise_corrected_drift,harmful_correctness_drop,0.7892283397420236,0.453132405613055
task_nonzero:code_generation,25,strength_edits,mean_cross_similarity,0.3113599816808163,0.24178144869600607
task_nonzero:code_generation,25,strength_edits,noise_corrected_drift,-0.2773107377019979,0.00410910714179416
task_nonzero:code_generation,25,strength_edits,abs_repeated_pass_rate_change,-0.2553769592276246,-0.1633964892475132
task_nonzero:code_generation,25,mean_cross_similarity,abs_repeated_pass_rate_change,-0.7850036676441169,-0.4186531728465303
task_nonzero:code_generation,25,mean_paired_similarity,abs_repeated_pass_rate_change,-0.7768795646936257,-0.4585249035938189
task_nonzero:code_generation,25,noise_corrected_drift,abs_repeated_pass_rate_change,0.7188808251202733,0.2847720094898588
task_nonzero:code_generation,25,mean_cross_similarity,harmful_correctness_drop,-0.8445389523887746,-0.47135898106037516
task_nonzero:code_generation,25,noise_corrected_drift,harmful_correctness_drop,0.7864861459261568,0.47124443738292277
task:long_factual_qa,30,strength_edits,mean_cross_similarity,-0.18768937669999375,-0.3943754596730613
task:long_factual_qa,30,strength_edits,noise_corrected_drift,0.14427432714320307,0.36513312645705565
task:long_factual_qa,30,strength_edits,abs_repeated_pass_rate_change,0.21397518819597386,0.23336256345706763
task:long_factual_qa,30,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8432181720665587,-0.8160393749641871
task:long_factual_qa,30,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8374767325692053,-0.8180567776217006
task:long_factual_qa,30,noise_corrected_drift,abs_repeated_pass_rate_change,0.6591862661091774,0.5273565527107119
task:long_factual_qa,30,mean_cross_similarity,harmful_correctness_drop,-0.5562385832300047,-0.44281981152028455
task:long_factual_qa,30,noise_corrected_drift,harmful_correctness_drop,0.5686329915713775,0.4843358079480779
task_nonzero:long_factual_qa,25,strength_edits,mean_cross_similarity,0.13337204964789504,0.05099019513592785
task_nonzero:long_factual_qa,25,strength_edits,noise_corrected_drift,-0.027870068865245214,0.1378032403811618
task_nonzero:long_factual_qa,25,strength_edits,abs_repeated_pass_rate_change,0.00800931758635657,0.01696377859359942
task_nonzero:long_factual_qa,25,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8250992634436117,-0.8154991791404509
task_nonzero:long_factual_qa,25,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8182806383560698,-0.8167467556511196
task_nonzero:long_factual_qa,25,noise_corrected_drift,abs_repeated_pass_rate_change,0.6312010618330752,0.4688218846146115
task_nonzero:long_factual_qa,25,mean_cross_similarity,harmful_correctness_drop,-0.5406061081439427,-0.4387899611848817
task_nonzero:long_factual_qa,25,noise_corrected_drift,harmful_correctness_drop,0.5504701490087822,0.46904782999510325
task:math_reasoning,30,strength_edits,mean_cross_similarity,-0.422137132933883,-0.44183611671108014
task:math_reasoning,30,strength_edits,noise_corrected_drift,0.2505013698800148,0.45312212541155206
task:math_reasoning,30,strength_edits,abs_repeated_pass_rate_change,0.2934227986634818,0.3332439483562233
task:math_reasoning,30,mean_cross_similarity,abs_repeated_pass_rate_change,0.21368786638952667,0.031080450750734144
task:math_reasoning,30,mean_paired_similarity,abs_repeated_pass_rate_change,0.25297218980013636,0.05468289831332173
task:math_reasoning,30,noise_corrected_drift,abs_repeated_pass_rate_change,-0.16310628498261784,0.1674898975175757
task:math_reasoning,30,mean_cross_similarity,harmful_correctness_drop,0.19484466429902492,0.21228560221727788
task:math_reasoning,30,noise_corrected_drift,harmful_correctness_drop,-0.1276617511433846,-0.1557185222096243
task_nonzero:math_reasoning,25,strength_edits,mean_cross_similarity,-0.13444942385415456,-0.03137858162210944
task_nonzero:math_reasoning,25,strength_edits,noise_corrected_drift,0.172602396710953,0.25301408860428715
task_nonzero:math_reasoning,25,strength_edits,abs_repeated_pass_rate_change,0.028490144114909487,0.04420380735387076
task_nonzero:math_reasoning,25,mean_cross_similarity,abs_repeated_pass_rate_change,0.5478693231166868,0.4661600668362722
task_nonzero:math_reasoning,25,mean_paired_similarity,abs_repeated_pass_rate_change,0.5882220906033057,0.4980780426720609
task_nonzero:math_reasoning,25,noise_corrected_drift,abs_repeated_pass_rate_change,-0.27039463728436186,-0.033891472819633624
task_nonzero:math_reasoning,25,mean_cross_similarity,harmful_correctness_drop,0.3190202579072139,0.4096732451993513
task_nonzero:math_reasoning,25,noise_corrected_drift,harmful_correctness_drop,-0.1600930768326204,-0.24468944148889749
