item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_110,code_generation,paraphrasing,5,5,0.899902,0.906241,0.093759,-0.006339,sentence-transformers/all-MiniLM-L6-v2
code_generation_110,code_generation,reordering,5,5,0.899902,0.886309,0.113691,0.013593,sentence-transformers/all-MiniLM-L6-v2
code_generation_110,code_generation,surface_noise,5,5,0.899902,0.842042,0.157958,0.05786,sentence-transformers/all-MiniLM-L6-v2
code_generation_112,code_generation,context_injection,5,5,0.970576,0.973627,0.026373,-0.00305,sentence-transformers/all-MiniLM-L6-v2
code_generation_112,code_generation,formatting_changes,5,5,0.970576,0.970757,0.029243,-0.000181,sentence-transformers/all-MiniLM-L6-v2
code_generation_112,code_generation,paraphrasing,5,5,0.970576,0.961424,0.038576,0.009152,sentence-transformers/all-MiniLM-L6-v2
code_generation_112,code_generation,reordering,5,5,0.970576,0.967258,0.032742,0.003318,sentence-transformers/all-MiniLM-L6-v2
code_generation_112,code_generation,surface_noise,5,5,0.970576,0.976875,0.023125,-0.006299,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,context_injection,5,5,0.942853,0.94246,0.05754,0.000393,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,formatting_changes,5,5,0.942853,0.949769,0.050231,-0.006916,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,paraphrasing,5,5,0.942853,0.947195,0.052805,-0.004342,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,reordering,5,5,0.942853,0.955282,0.044718,-0.012429,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,surface_noise,5,5,0.942853,0.935959,0.064041,0.006894,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,context_injection,5,5,0.933659,0.929413,0.070587,0.004246,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,formatting_changes,5,5,0.933659,0.921754,0.078246,0.011905,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,paraphrasing,5,5,0.933659,0.939313,0.060687,-0.005654,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,reordering,5,5,0.933659,0.935683,0.064317,-0.002024,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,surface_noise,5,5,0.933659,0.922654,0.077346,0.011006,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,context_injection,5,5,0.942154,0.946809,0.053191,-0.004655,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,formatting_changes,5,5,0.942154,0.941734,0.058266,0.00042,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,paraphrasing,5,5,0.942154,0.932322,0.067678,0.009832,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,reordering,5,5,0.942154,0.941322,0.058678,0.000832,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,surface_noise,5,5,0.942154,0.942082,0.057918,7.2e-05,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,context_injection,5,5,0.940687,0.945101,0.054899,-0.004414,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,formatting_changes,5,5,0.940687,0.94575,0.05425,-0.005063,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,paraphrasing,5,5,0.940687,0.901429,0.098571,0.039258,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,reordering,5,5,0.940687,0.916109,0.083891,0.024578,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,surface_noise,5,5,0.940687,0.95039,0.04961,-0.009703,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,context_injection,5,5,0.954813,0.959946,0.040054,-0.005133,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,formatting_changes,5,5,0.954813,0.944675,0.055325,0.010138,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,paraphrasing,5,5,0.954813,0.929568,0.070432,0.025245,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,reordering,5,5,0.954813,0.955223,0.044777,-0.00041,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,surface_noise,5,5,0.954813,0.956084,0.043916,-0.001271,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,context_injection,5,5,0.943399,0.955659,0.044341,-0.012259,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,formatting_changes,5,5,0.943399,0.935875,0.064125,0.007525,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,paraphrasing,5,5,0.943399,0.950905,0.049095,-0.007505,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,reordering,5,5,0.943399,0.949042,0.050958,-0.005643,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,surface_noise,5,5,0.943399,0.912382,0.087618,0.031018,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,context_injection,5,5,0.945223,0.945733,0.054267,-0.00051,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,formatting_changes,5,5,0.945223,0.950488,0.049512,-0.005265,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,paraphrasing,5,5,0.945223,0.718709,0.281291,0.226514,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,reordering,5,5,0.945223,0.940256,0.059744,0.004967,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,surface_noise,5,5,0.945223,0.951039,0.048961,-0.005816,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,context_injection,5,5,0.936256,0.937695,0.062305,-0.001439,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,formatting_changes,5,5,0.936256,0.939444,0.060556,-0.003188,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,paraphrasing,5,5,0.936256,0.942095,0.057905,-0.005839,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,reordering,5,5,0.936256,0.942765,0.057235,-0.006509,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,surface_noise,5,5,0.936256,0.940474,0.059526,-0.004219,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,context_injection,5,5,0.93953,0.952652,0.047348,-0.013122,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,formatting_changes,5,5,0.93953,0.948457,0.051543,-0.008926,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,paraphrasing,5,5,0.93953,0.951351,0.048649,-0.011821,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,reordering,5,5,0.93953,0.939695,0.060305,-0.000165,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,surface_noise,5,5,0.93953,0.945264,0.054736,-0.005733,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,context_injection,5,5,0.979029,0.937756,0.062244,0.041273,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,formatting_changes,5,5,0.979029,0.915813,0.084187,0.063216,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,paraphrasing,5,5,0.979029,0.898176,0.101824,0.080852,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,reordering,5,5,0.979029,0.931473,0.068527,0.047556,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,surface_noise,5,5,0.979029,0.914857,0.085143,0.064172,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,context_injection,5,5,0.956773,0.950604,0.049396,0.00617,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,formatting_changes,5,5,0.956773,0.952248,0.047752,0.004525,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,paraphrasing,5,5,0.956773,0.958175,0.041825,-0.001402,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,reordering,5,5,0.956773,0.952081,0.047919,0.004693,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,surface_noise,5,5,0.956773,0.939222,0.060778,0.017551,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,context_injection,5,5,0.940288,0.927094,0.072906,0.013194,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,formatting_changes,5,5,0.940288,0.934858,0.065142,0.00543,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,paraphrasing,5,5,0.940288,0.929334,0.070666,0.010954,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,reordering,5,5,0.940288,0.925548,0.074452,0.01474,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,surface_noise,5,5,0.940288,0.942203,0.057797,-0.001916,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,context_injection,5,5,0.956041,0.951211,0.048789,0.00483,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,formatting_changes,5,5,0.956041,0.960282,0.039718,-0.004242,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,paraphrasing,5,5,0.956041,0.963041,0.036959,-0.007001,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,reordering,5,5,0.956041,0.94188,0.05812,0.01416,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,surface_noise,5,5,0.956041,0.956395,0.043605,-0.000355,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,context_injection,5,5,0.955978,0.932086,0.067914,0.023892,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,formatting_changes,5,5,0.955978,0.956628,0.043372,-0.00065,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,paraphrasing,5,5,0.955978,0.951558,0.048442,0.00442,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,reordering,5,5,0.955978,0.921347,0.078653,0.034631,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,surface_noise,5,5,0.955978,0.9171,0.0829,0.038878,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,context_injection,5,5,0.93224,0.935895,0.064105,-0.003655,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,formatting_changes,5,5,0.93224,0.922343,0.077657,0.009897,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,paraphrasing,5,5,0.93224,0.900908,0.099092,0.031332,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,reordering,5,5,0.93224,0.926632,0.073368,0.005608,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,surface_noise,5,5,0.93224,0.935975,0.064025,-0.003734,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,context_injection,5,5,0.906283,0.909673,0.090327,-0.003389,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,formatting_changes,5,5,0.906283,0.903399,0.096601,0.002884,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,paraphrasing,5,5,0.906283,0.881068,0.118932,0.025216,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,reordering,5,5,0.906283,0.901119,0.098881,0.005164,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,surface_noise,5,5,0.906283,0.927417,0.072583,-0.021133,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,context_injection,5,5,0.946744,0.936063,0.063937,0.010681,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,formatting_changes,5,5,0.946744,0.943763,0.056237,0.002981,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,paraphrasing,5,5,0.946744,0.942596,0.057404,0.004148,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,reordering,5,5,0.946744,0.921592,0.078408,0.025152,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,surface_noise,5,5,0.946744,0.953991,0.046009,-0.007247,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,context_injection,5,5,0.951593,0.939559,0.060441,0.012034,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,formatting_changes,5,5,0.951593,0.939836,0.060164,0.011757,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,paraphrasing,5,5,0.951593,0.94242,0.05758,0.009173,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,reordering,5,5,0.951593,0.933552,0.066448,0.018041,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,surface_noise,5,5,0.951593,0.93634,0.06366,0.015253,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,context_injection,5,5,0.925763,0.900927,0.099073,0.024835,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,formatting_changes,5,5,0.925763,0.885609,0.114391,0.040154,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,paraphrasing,5,5,0.925763,0.893236,0.106764,0.032526,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,reordering,5,5,0.925763,0.899209,0.100791,0.026554,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,surface_noise,5,5,0.925763,0.904847,0.095153,0.020916,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,context_injection,5,5,0.962258,0.930426,0.069574,0.031832,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,formatting_changes,5,5,0.962258,0.930608,0.069392,0.03165,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,paraphrasing,5,5,0.962258,0.831748,0.168252,0.13051,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,reordering,5,5,0.962258,0.955797,0.044203,0.006461,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,surface_noise,5,5,0.962258,0.951536,0.048464,0.010722,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,context_injection,5,5,0.952919,0.952591,0.047409,0.000328,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,formatting_changes,5,5,0.952919,0.92543,0.07457,0.027489,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,paraphrasing,5,5,0.952919,0.940523,0.059477,0.012396,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,reordering,5,5,0.952919,0.94873,0.05127,0.004189,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,surface_noise,5,5,0.952919,0.940522,0.059478,0.012398,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,context_injection,5,5,0.93772,0.944357,0.055643,-0.006637,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,formatting_changes,5,5,0.93772,0.952655,0.047345,-0.014935,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,paraphrasing,5,5,0.93772,0.946942,0.053058,-0.009222,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,reordering,5,5,0.93772,0.924182,0.075818,0.013538,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,surface_noise,5,5,0.93772,0.944573,0.055427,-0.006853,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,context_injection,5,5,0.881011,0.908821,0.091179,-0.02781,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,formatting_changes,5,5,0.881011,0.902181,0.097819,-0.02117,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,paraphrasing,5,5,0.881011,0.863166,0.136834,0.017845,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,reordering,5,5,0.881011,0.888147,0.111853,-0.007136,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,surface_noise,5,5,0.881011,0.897368,0.102632,-0.016357,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,context_injection,5,5,0.908337,0.92694,0.07306,-0.018603,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,formatting_changes,5,5,0.908337,0.923428,0.076572,-0.015091,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,paraphrasing,5,5,0.908337,0.907043,0.092957,0.001294,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,reordering,5,5,0.908337,0.919762,0.080238,-0.011425,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,surface_noise,5,5,0.908337,0.919143,0.080857,-0.010807,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,context_injection,5,5,0.962151,0.948241,0.051759,0.01391,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,formatting_changes,5,5,0.962151,0.956666,0.043334,0.005486,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,paraphrasing,5,5,0.962151,0.965886,0.034114,-0.003734,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,reordering,5,5,0.962151,0.933685,0.066315,0.028466,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,surface_noise,5,5,0.962151,0.965045,0.034955,-0.002894,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,context_injection,5,5,0.891702,0.910477,0.089523,-0.018775,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,5,5,0.891702,0.915278,0.084722,-0.023576,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,5,5,0.891702,0.899943,0.100057,-0.008241,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,5,5,0.891702,0.916473,0.083527,-0.024771,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,5,5,0.891702,0.915829,0.084171,-0.024127,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,5,5,0.930295,0.940939,0.059061,-0.010644,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,5,5,0.930295,0.934953,0.065047,-0.004658,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,5,5,0.930295,0.920828,0.079172,0.009468,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,5,5,0.930295,0.941347,0.058653,-0.011052,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,5,5,0.930295,0.929527,0.070473,0.000768,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,5,5,0.918366,0.891579,0.108421,0.026787,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,5,5,0.918366,0.909159,0.090841,0.009207,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,5,5,0.918366,0.905118,0.094882,0.013248,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,5,5,0.918366,0.920811,0.079189,-0.002445,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,5,5,0.918366,0.916181,0.083819,0.002185,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,5,5,0.944829,0.951679,0.048321,-0.00685,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,5,5,0.944829,0.947869,0.052131,-0.00304,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,5,5,0.944829,0.91532,0.08468,0.029509,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,5,5,0.944829,0.939107,0.060893,0.005722,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,5,5,0.944829,0.942431,0.057569,0.002398,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,5,5,0.908638,0.906015,0.093985,0.002623,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,5,5,0.908638,0.929023,0.070977,-0.020385,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,5,5,0.908638,0.932445,0.067555,-0.023807,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,5,5,0.908638,0.891051,0.108949,0.017587,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,5,5,0.908638,0.885098,0.114902,0.02354,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,5,5,0.942752,0.940598,0.059402,0.002155,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,5,5,0.942752,0.951198,0.048802,-0.008445,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,5,5,0.942752,0.919475,0.080525,0.023278,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,5,5,0.942752,0.940337,0.059663,0.002416,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,5,5,0.942752,0.946027,0.053973,-0.003275,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,5,5,0.952816,0.946658,0.053342,0.006159,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,5,5,0.952816,0.924927,0.075073,0.027889,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,5,5,0.952816,0.941316,0.058684,0.0115,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,5,5,0.952816,0.954631,0.045369,-0.001815,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,5,5,0.952816,0.939359,0.060641,0.013457,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,5,5,0.922381,0.923435,0.076565,-0.001054,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,5,5,0.922381,0.923253,0.076747,-0.000872,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,5,5,0.922381,0.929011,0.070989,-0.00663,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,5,5,0.922381,0.92268,0.07732,-0.000299,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,5,5,0.922381,0.938353,0.061647,-0.015972,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,5,5,0.94477,0.940138,0.059862,0.004632,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,5,5,0.94477,0.941607,0.058393,0.003162,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,5,5,0.94477,0.917455,0.082545,0.027314,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,5,5,0.94477,0.941576,0.058424,0.003194,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,surface_noise,5,5,0.94477,0.954752,0.045248,-0.009982,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,context_injection,5,5,0.955541,0.954595,0.045405,0.000946,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,formatting_changes,5,5,0.955541,0.960242,0.039758,-0.0047,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,paraphrasing,5,5,0.955541,0.959797,0.040203,-0.004255,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,reordering,5,5,0.955541,0.954444,0.045556,0.001098,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,surface_noise,5,5,0.955541,0.964081,0.035919,-0.00854,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,context_injection,5,5,0.964937,0.969217,0.030783,-0.00428,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,formatting_changes,5,5,0.964937,0.969514,0.030486,-0.004577,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,paraphrasing,5,5,0.964937,0.964017,0.035983,0.00092,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,reordering,5,5,0.964937,0.953743,0.046257,0.011194,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,surface_noise,5,5,0.964937,0.962471,0.037529,0.002466,sentence-transformers/all-MiniLM-L6-v2
