item_id,task_type,perturbation_type,similarity,retention_probability,is_correct_simulated,similarity_metric
code_generation_112,code_generation,context_injection,0.956098,0.8696736580527673,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_112,code_generation,formatting_changes,0.947086,0.8641915527638617,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_112,code_generation,paraphrasing,0.797908,0.6911787057966339,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_112,code_generation,reordering,0.8548,0.7776006894357606,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_112,code_generation,surface_noise,0.942554,0.8612669089003082,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_117,code_generation,context_injection,0.867661,0.7934823287999637,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_117,code_generation,formatting_changes,0.87853,0.8058628819203801,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_117,code_generation,paraphrasing,0.866491,0.7920932147792068,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_117,code_generation,reordering,0.863284,0.7882287594873421,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_117,code_generation,surface_noise,0.899264,0.8269400626285781,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_12,code_generation,context_injection,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_12,code_generation,formatting_changes,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_12,code_generation,paraphrasing,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_12,code_generation,reordering,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_12,code_generation,surface_noise,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_122,code_generation,context_injection,0.778272,0.6557239702569408,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_122,code_generation,formatting_changes,0.866094,0.7916193507051936,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_122,code_generation,paraphrasing,0.726123,0.5525325259719477,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_122,code_generation,reordering,0.872242,0.7988152093567551,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_122,code_generation,surface_noise,0.873884,0.8006858235445462,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_128,code_generation,context_injection,0.937165,0.8576367616053644,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_128,code_generation,formatting_changes,0.93893,0.858844270023323,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_128,code_generation,paraphrasing,0.703687,0.5066805561377824,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_128,code_generation,reordering,0.882249,0.8098848516165127,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_128,code_generation,surface_noise,0.941314,0.8604464743423663,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_13,code_generation,context_injection,0.964504,0.8744067885676081,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_13,code_generation,formatting_changes,0.961943,0.8730023006762604,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_13,code_generation,paraphrasing,0.822006,0.7309432328448067,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_13,code_generation,reordering,0.944354,0.8624423074750949,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_13,code_generation,surface_noise,0.951365,0.8668487658323167,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_131,code_generation,context_injection,0.936268,0.8570160623555194,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_131,code_generation,formatting_changes,0.924928,0.8487486750396669,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_131,code_generation,paraphrasing,0.844455,0.7638392640215035,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_131,code_generation,reordering,0.893616,0.8215190683653937,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_131,code_generation,surface_noise,0.757134,0.6150830427669237,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_135,code_generation,context_injection,0.895899,0.8237385444065699,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_135,code_generation,formatting_changes,0.907828,0.8347203286653344,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_135,code_generation,paraphrasing,0.850168,0.771548324227366,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_135,code_generation,reordering,0.837451,0.7540198013430144,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_135,code_generation,surface_noise,0.850109,0.7714700897283335,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_138,code_generation,context_injection,0.89684,0.8246421726772828,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_138,code_generation,formatting_changes,0.921091,0.8457690612965225,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_138,code_generation,paraphrasing,0.8442,0.7634888741720329,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_138,code_generation,reordering,0.883166,0.8108600257487477,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_138,code_generation,surface_noise,0.924212,0.848199827851567,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_142,code_generation,context_injection,0.835188,0.7507605756164826,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_142,code_generation,formatting_changes,0.904079,0.8313785722413225,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_142,code_generation,paraphrasing,0.761105,0.6228798871996006,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_142,code_generation,reordering,0.836605,0.7528063091156019,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_142,code_generation,surface_noise,0.909697,0.8363496066913214,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_143,code_generation,context_injection,0.823699,0.7335672405466942,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_143,code_generation,formatting_changes,0.904724,0.8319605617511983,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_143,code_generation,paraphrasing,0.743566,0.588006688316793,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_143,code_generation,reordering,0.865249,0.7906064982794203,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_143,code_generation,surface_noise,0.915206,0.8410125786066429,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_145,code_generation,context_injection,0.764882,0.6302320962820076,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_145,code_generation,formatting_changes,0.918009,0.8433065946621903,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_145,code_generation,paraphrasing,0.902413,0.8298616419914886,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_145,code_generation,reordering,0.89951,0.827170873987187,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_145,code_generation,surface_noise,0.893588,0.8214916077309984,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_146,code_generation,context_injection,0.711903,0.5234313713359295,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_146,code_generation,formatting_changes,0.920764,0.8455107379147517,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_146,code_generation,paraphrasing,0.821388,0.7299796640776606,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_146,code_generation,reordering,0.719776,0.5395413602114292,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_146,code_generation,surface_noise,0.710395,0.5203504147096196,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_15,code_generation,context_injection,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_15,code_generation,formatting_changes,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_15,code_generation,paraphrasing,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_15,code_generation,reordering,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_15,code_generation,surface_noise,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_153,code_generation,context_injection,0.966277,0.8753603369830378,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_153,code_generation,formatting_changes,0.975777,0.8802165483917073,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_153,code_generation,paraphrasing,0.951744,0.8670793444921698,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_153,code_generation,reordering,0.982605,0.8834552556261774,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_153,code_generation,surface_noise,0.967422,0.8759680767876346,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_157,code_generation,context_injection,0.936634,0.8572698988246117,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_157,code_generation,formatting_changes,0.95187,0.8671558309871559,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_157,code_generation,paraphrasing,0.865927,0.7914196362012211,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_157,code_generation,reordering,0.84258,0.7612503026959758,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_157,code_generation,surface_noise,0.931332,0.853514409822973,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_17,code_generation,context_injection,0.813805,0.7179100397517038,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_17,code_generation,formatting_changes,0.789236,0.6758305770770461,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_17,code_generation,paraphrasing,0.912609,0.8388401353256765,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_17,code_generation,reordering,0.635461,0.37744258719637147,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_17,code_generation,surface_noise,0.880241,0.8077266698665164,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_18,code_generation,context_injection,0.963083,0.8736314846738589,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_18,code_generation,formatting_changes,0.95278,0.8677057190522826,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_18,code_generation,paraphrasing,0.960942,0.8724445052905938,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_18,code_generation,reordering,0.989483,0.886517379355541,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_18,code_generation,surface_noise,0.979189,0.881860392675047,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_24,code_generation,context_injection,0.870838,0.7971986635336092,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_24,code_generation,formatting_changes,0.87193,0.7984573389760627,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_24,code_generation,paraphrasing,0.846257,0.7663000163502296,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_24,code_generation,reordering,0.841339,0.7595207627619869,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_24,code_generation,surface_noise,0.857533,0.7810888088538948,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_25,code_generation,context_injection,0.98041,0.882436232585684,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_25,code_generation,formatting_changes,0.9877,0.8857422768752665,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_25,code_generation,paraphrasing,0.987194,0.8855199546122636,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_25,code_generation,reordering,0.983307,0.8837768191925373,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_25,code_generation,surface_noise,0.988205,0.8859631181668048,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_26,code_generation,context_injection,0.886476,0.8143260883716947,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_26,code_generation,formatting_changes,0.917212,0.8426596346717263,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_26,code_generation,paraphrasing,0.6244,0.35919206282411353,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_26,code_generation,reordering,0.921933,0.846431031068013,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_26,code_generation,surface_noise,0.929107,0.8518875323672717,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_28,code_generation,context_injection,0.95907,0.8713878547106026,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_28,code_generation,formatting_changes,0.894057,0.8219508051556765,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_28,code_generation,paraphrasing,0.82525,0.7359509323840809,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_28,code_generation,reordering,0.95907,0.8713878547106026,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_28,code_generation,surface_noise,0.95907,0.8713878547106026,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_31,code_generation,context_injection,0.981649,0.8830139727869573,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_31,code_generation,formatting_changes,0.940994,0.8602333197539636,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_31,code_generation,paraphrasing,0.913372,0.8394831309797333,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_31,code_generation,reordering,0.981649,0.8830139727869573,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_31,code_generation,surface_noise,0.981649,0.8830139727869573,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_32,code_generation,context_injection,0.835026,0.7505256425064881,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_32,code_generation,formatting_changes,0.844507,0.7639106500231547,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_32,code_generation,paraphrasing,0.82138,0.7299671706822048,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_32,code_generation,reordering,0.814822,0.7195549972576574,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_32,code_generation,surface_noise,0.844754,0.7642494279812675,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_33,code_generation,context_injection,0.980814,0.8826253421231751,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_33,code_generation,formatting_changes,0.971771,0.8782198198740554,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_33,code_generation,paraphrasing,0.690336,0.47974927524966504,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_33,code_generation,reordering,0.906953,0.8339492060907119,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_33,code_generation,surface_noise,0.988537,0.8861077400354851,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_34,code_generation,context_injection,0.937214,0.8576705313801505,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_34,code_generation,formatting_changes,0.963328,0.8737658653996168,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_34,code_generation,paraphrasing,0.674956,0.44945402601204,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_34,code_generation,reordering,0.942453,0.8612004115638405,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_34,code_generation,surface_noise,0.905056,0.8322589804963239,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_35,code_generation,context_injection,0.550816,0.2629005299678585,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_35,code_generation,formatting_changes,0.980573,0.8825126165267525,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_35,code_generation,paraphrasing,0.941877,0.8608200674771498,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_35,code_generation,reordering,0.55961,0.27211210790632523,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_35,code_generation,surface_noise,0.829465,0.742330525783421,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_37,code_generation,context_injection,0.905645,0.8327864890662688,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_37,code_generation,formatting_changes,0.90732,0.8342732880069523,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_37,code_generation,paraphrasing,0.853469,0.7758796735577027,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_37,code_generation,reordering,0.873962,0.8007741494095164,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_37,code_generation,surface_noise,0.86828,0.794212782966609,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_38,code_generation,context_injection,0.781419,0.6615709231996116,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_38,code_generation,formatting_changes,0.77146,0.6428735610293919,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_38,code_generation,paraphrasing,0.720955,0.5419553461157333,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_38,code_generation,reordering,0.784601,0.6674219811199855,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_38,code_generation,surface_noise,0.750695,0.6023095732219166,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_40,code_generation,context_injection,0.927964,0.8510398898862288,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_40,code_generation,formatting_changes,0.988818,0.8862297967888872,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_40,code_generation,paraphrasing,0.940106,0.8596387274512007,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_40,code_generation,reordering,0.841041,0.7591035541941211,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_40,code_generation,surface_noise,0.984666,0.884393425358255,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_44,code_generation,context_injection,0.838721,0.7558303943483522,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_44,code_generation,formatting_changes,0.856297,0.779518914336573,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_44,code_generation,paraphrasing,0.772345,0.6445574428793199,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_44,code_generation,reordering,0.76097,0.6226159182093637,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_44,code_generation,surface_noise,0.864683,0.7899248289376344,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_48,code_generation,context_injection,0.997365,0.8897931217433381,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_48,code_generation,formatting_changes,0.995523,0.8890491360150781,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_48,code_generation,paraphrasing,0.986391,0.885164983966918,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_48,code_generation,reordering,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_48,code_generation,surface_noise,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_49,code_generation,context_injection,0.817993,0.724632023583131,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_49,code_generation,formatting_changes,0.870828,0.7971870930958576,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_49,code_generation,paraphrasing,0.750889,0.602696585858451,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_49,code_generation,reordering,0.830942,0.7445318330449924,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_49,code_generation,surface_noise,0.881883,0.809493813534621,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_60,code_generation,context_injection,0.95016,0.8661105319073255,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_60,code_generation,formatting_changes,0.955083,0.8690777765572753,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_60,code_generation,paraphrasing,0.781654,0.6620051641305917,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_60,code_generation,reordering,0.881655,0.8092496904914268,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_60,code_generation,surface_noise,0.973723,0.8792018906879022,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,context_injection,0.943225,0.8617072157570096,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,formatting_changes,0.955963,0.8695947118470271,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,paraphrasing,0.845628,0.7654441271469787,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,reordering,0.908599,0.8353953752820511,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,surface_noise,0.960236,0.8720480784857731,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,context_injection,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,formatting_changes,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,paraphrasing,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,reordering,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,surface_noise,1.0,0.8908352069115921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,context_injection,1.0,0.8908352069115921,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,formatting_changes,0.998407,0.8902083081094794,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,paraphrasing,0.967044,0.8757681380420201,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,reordering,0.992035,0.8876045782353854,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,surface_noise,0.992035,0.8876045782353854,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,context_injection,0.959835,0.8718217956981107,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,formatting_changes,0.949665,0.8658050025063453,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,paraphrasing,0.959964,0.8718946784003967,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,reordering,0.895603,0.8234529534188995,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,surface_noise,0.955532,0.8693420350072367,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,context_injection,0.795399,0.686791307382207,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,formatting_changes,0.896797,0.8246010221884508,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,paraphrasing,0.8736,0.8003638180808517,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,reordering,0.864958,0.7902563534055449,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,surface_noise,0.711615,0.5228427938827157,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,context_injection,0.800521,0.6957005690182361,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,formatting_changes,0.901685,0.8291925583816835,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,paraphrasing,0.708485,0.5164517174695108,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,reordering,0.926225,0.8497346017006104,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
